Region Id,Sick,Healed,Die,Region Name
77,292601,248650,5230,Москва
50,73602,56252,1338,Московская область
78,43021,29074,2950,Санкт-Петербург
52,32399,28263,578,Нижегородская область
66,29154,21797,601,Свердловская область
86,22513,21125,187,Ханты-Мансийский АО
61,21938,17322,495,Ростовская область
24,20001,15316,551,Красноярский край
38,19076,16025,291,Иркутская область
36,18006,16220,183,Воронежская область
26,16075,11426,321,Ставропольский край
74,15692,11623,130,Челябинская область
73,15487,13193,171,Ульяновская область
64,15486,10383,103,Саратовская область
89,15404,13441,99,Ямало-Ненецкий автономный округ
34,15099,13188,147,Волгоградская область
51,14989,12407,214,Мурманская область
23,13987,10519,278,Краснодарский край
22,13823,12497,206,Алтайский край
29,13448,10116,260,Архангельская область
5,13429,11563,621,Республика Дагестан
54,13147,11973,449,Новосибирская область
56,12854,11590,85,Оренбургская область
27,12079,9711,103,Хабаровский край
63,11772,9160,191,Самарская область
25,11752,10210,118,Приморский край
55,11028,9587,293,Омская область
58,10883,8885,132,Пензенская область
71,10161,9171,371,Тульская область
42,9842,7236,103,Кемеровская область
59,9827,6733,279,Пермский край
72,9506,7616,38,Тюменская область
32,9421,7624,38,Брянская область
14,9380,7005,95,Республика Саха (Якутия)
40,9180,7612,74,Калужская область
31,8864,7978,58,Белгородская область
2,8790,8538,41,Республика Башкортостан
37,8708,6970,134,Ивановская область
21,8597,7249,93,Республика Чувашия
76,8587,8080,46,Ярославская область
57,8580,6994,129,Орловская область
43,8521,5716,131,Кировская область
11,8296,6865,112,Республика Коми
62,8176,6722,50,Рязанская область
47,8174,5551,98,Ленинградская область
46,8108,6753,57,Курская область
17,7752,6778,84,Республика Тыва
68,7726,6679,46,Тамбовская область
7,7662,6496,92,Кабардино-Балкарская Республика
70,7490,6210,85,Томская область
33,7295,5912,216,Владимирская область
16,7230,6092,48,Республика Татарстан
30,7109,6370,111,Астраханская область
9,7038,4835,29,Карачаево-Черкесская Республика
3,6888,5843,71,Республика Бурятия
67,6612,5718,139,Смоленская область
13,6438,5349,41,Республика Мордовия
8,6424,3832,71,Республика Калмыкия
69,6324,4537,245,Тверская область
75,6262,4977,69,Забайкальский край
48,6101,5423,43,Липецкая область
15,5819,4701,70,Республика Северная Осетия — Алания
6,5674,4708,83,Республика Ингушетия
65,5591,3954,0,Сахалинская область
60,5446,4064,65,Псковская область
53,5252,3755,86,Новгородская область
18,5245,3713,66,Удмуртская Республика
12,4857,4244,50,Республика Марий Эл
44,4742,3448,74,Костромская область
35,4624,3743,47,Вологодская область
41,4494,3307,67,Камчатский край
91,4474,2837,65,Республика Крым
39,4387,3312,75,Калининградская область
19,4381,3719,48,Республика Хакасия
28,4291,3817,52,Амурская область
1,4080,3491,33,Республика Адыгея
10,3953,2861,27,Республика Карелия
45,3803,3220,32,Курганская область
4,3532,2595,12,Республика Алтай
49,2933,2288,25,Магаданская область
20,2428,1877,40,Чеченская Республика
92,1013,632,27,Севастополь
79,929,683,14,Еврейская автономная область
83,332,129,0,Ненецкий автономный округ
87,192,179,2,Чукотский автономный округ
99,1176286,958257,20722,Всего
