Region Id,Sick,Healed,Die,Region Name
77,246154,187576,4546,Москва
50,64555,48005,1120,Московская область
78,32575,23926,2136,Санкт-Петербург
52,24654,21198,403,Нижегородская область
66,21905,18314,315,Свердловская область
86,17492,14795,137,Ханты-Мансийский АО
38,14381,10065,206,Иркутская область
24,14062,12056,353,Красноярский край
61,13851,11198,255,Ростовская область
74,11912,7467,95,Челябинская область
36,11800,9884,92,Воронежская область
89,11712,10138,79,Ямало-Ненецкий автономный округ
51,11136,7659,90,Мурманская область
64,10062,6192,62,Саратовская область
54,10031,8342,269,Новосибирская область
73,9835,7038,73,Ульяновская область
22,9809,7952,85,Алтайский край
34,9804,6183,69,Волгоградская область
5,9565,8598,451,Республика Дагестан
29,9165,8453,207,Архангельская область
23,9061,7776,126,Краснодарский край
26,8999,6172,172,Ставропольский край
71,8537,7174,266,Тульская область
27,8280,5716,71,Хабаровский край
56,7656,6038,51,Оренбургская область
32,7565,6217,35,Брянская область
55,7531,5282,82,Омская область
25,7510,5888,90,Приморский край
40,7390,6131,56,Калужская область
63,7131,5381,104,Самарская область
2,6990,5385,24,Республика Башкортостан
21,6980,4180,62,Республика Чувашия
58,6855,5876,87,Пензенская область
37,6597,5321,107,Ивановская область
62,6489,5920,32,Рязанская область
72,6430,5600,28,Тюменская область
46,6404,5060,51,Курская область
59,6368,4565,175,Пермский край
76,6309,5677,31,Ярославская область
17,6284,4752,60,Республика Тыва
31,6269,5592,50,Белгородская область
68,6184,5052,36,Тамбовская область
14,6172,5461,62,Республика Саха (Якутия)
47,6116,4591,56,Ленинградская область
7,6084,5655,73,Кабардино-Балкарская Республика
57,5885,4562,93,Орловская область
16,5810,4709,27,Республика Татарстан
67,5786,4486,106,Смоленская область
33,5748,5210,158,Владимирская область
11,5619,4529,64,Республика Коми
43,5153,4527,76,Кировская область
30,4831,3913,51,Астраханская область
69,4791,3910,153,Тверская область
13,4709,3627,38,Республика Мордовия
48,4665,3822,22,Липецкая область
15,4611,4137,67,Республика Северная Осетия — Алания
70,4525,3098,43,Томская область
9,4517,3383,24,Карачаево-Черкесская Республика
3,4316,3585,42,Республика Бурятия
75,4165,3832,48,Забайкальский край
42,4158,2957,18,Кемеровская область
60,3889,2772,55,Псковская область
12,3873,3384,36,Республика Марий Эл
53,3872,2716,72,Новгородская область
6,3822,3221,74,Республика Ингушетия
41,3483,3036,42,Камчатский край
65,3010,1548,0,Сахалинская область
19,2984,2667,33,Республика Хакасия
39,2973,2397,45,Калининградская область
1,2930,2254,21,Республика Адыгея
28,2909,2293,47,Амурская область
8,2897,2143,42,Республика Калмыкия
35,2600,2032,26,Вологодская область
18,2520,2128,33,Удмуртская Республика
10,2507,1562,12,Республика Карелия
44,2458,1823,27,Костромская область
45,2450,1934,10,Курганская область
20,2132,1408,33,Чеченская Республика
4,1672,1329,7,Республика Алтай
49,1464,1113,14,Магаданская область
91,1386,1010,16,Республика Крым
79,550,491,8,Еврейская автономная область
92,371,304,11,Севастополь
83,284,90,0,Ненецкий автономный округ
87,159,149,1,Чукотский автономный округ
99,877135,683592,14725,Всего
