Region Id,Sick,Healed,Die,Region Name
77,278388,239126,5084,Москва
50,71901,54865,1292,Московская область
78,41151,28036,2802,Санкт-Петербург
52,31083,27313,550,Нижегородская область
66,28043,21261,575,Свердловская область
86,21391,20526,181,Ханты-Мансийский АО
61,20421,16297,451,Ростовская область
24,19157,14813,537,Красноярский край
38,18433,15053,277,Иркутская область
36,16723,15353,158,Воронежская область
74,15142,11065,122,Челябинская область
26,14914,10437,297,Ставропольский край
64,14647,9711,93,Саратовская область
89,14594,13290,99,Ямало-Ненецкий автономный округ
73,14528,12462,147,Ульяновская область
51,14362,11863,199,Мурманская область
34,14256,12509,132,Волгоградская область
23,13219,10247,251,Краснодарский край
22,13138,11816,175,Алтайский край
5,12768,10958,557,Республика Дагестан
54,12587,11455,420,Новосибирская область
29,12562,9842,258,Архангельская область
56,12027,10884,82,Оренбургская область
27,11519,9236,102,Хабаровский край
25,11194,9663,115,Приморский край
63,10888,8380,175,Самарская область
55,10376,9036,271,Омская область
58,10154,8545,123,Пензенская область
71,9903,8890,361,Тульская область
59,9225,6371,255,Пермский край
32,9078,7353,37,Брянская область
72,8942,7438,36,Тюменская область
40,8783,7414,74,Калужская область
14,8737,6702,93,Республика Саха (Якутия)
42,8704,6560,68,Кемеровская область
2,8487,8247,36,Республика Башкортостан
21,8380,7087,89,Республика Чувашия
31,8365,7584,57,Белгородская область
37,8315,6753,130,Ивановская область
76,8186,7751,46,Ярославская область
57,8128,6475,123,Орловская область
43,7974,5545,123,Кировская область
62,7852,6589,49,Рязанская область
46,7764,6538,56,Курская область
47,7677,5380,95,Ленинградская область
11,7662,6448,101,Республика Коми
17,7435,6631,79,Республика Тыва
68,7400,6474,46,Тамбовская область
7,7319,6385,89,Кабардино-Балкарская Республика
16,7044,5923,46,Республика Татарстан
33,7003,5789,201,Владимирская область
70,6895,5598,79,Томская область
30,6698,6194,96,Астраханская область
9,6482,4718,28,Карачаево-Черкесская Республика
67,6450,5657,138,Смоленская область
3,6352,5307,65,Республика Бурятия
13,6155,5136,40,Республика Мордовия
69,5964,4424,230,Тверская область
8,5885,3374,67,Республика Калмыкия
48,5812,5176,39,Липецкая область
75,5657,4653,66,Забайкальский край
15,5541,4640,68,Республика Северная Осетия — Алания
65,5308,3769,0,Сахалинская область
6,5279,4529,80,Республика Ингушетия
60,5196,3932,65,Псковская область
53,4923,3587,86,Новгородская область
12,4675,4127,48,Республика Марий Эл
18,4493,3347,62,Удмуртская Республика
44,4379,3213,58,Костромская область
41,4291,3256,67,Камчатский край
35,4256,3565,45,Вологодская область
19,4068,3478,48,Республика Хакасия
28,4050,3571,50,Амурская область
39,4041,3159,72,Калининградская область
1,3847,3308,31,Республика Адыгея
91,3808,2473,51,Республика Крым
10,3659,2672,16,Республика Карелия
45,3553,3039,27,Курганская область
4,2978,2298,12,Республика Алтай
49,2637,2056,25,Магаданская область
20,2388,1830,40,Чеченская Республика
92,845,553,23,Севастополь
79,808,655,10,Еврейская автономная область
83,325,114,0,Ненецкий автономный округ
87,183,172,2,Чукотский автономный округ
99,1115810,917949,19649,Всего
