Region Id,Sick,Healed,Die,Region Name
77,92676,9227,905,Москва
50,17432,769,156,Московская область
78,6190,1552,44,Санкт-Петербург
52,3610,493,23,Нижегородская область
5,2372,391,16,Республика Дагестан
51,2272,186,4,Мурманская область
23,1633,523,21,Краснодарский край
71,1530,218,10,Тульская область
61,1514,195,12,Ростовская область
40,1486,173,13,Калужская область
32,1442,379,12,Брянская область
66,1429,212,3,Свердловская область
16,1415,184,4,Республика Татарстан
62,1396,106,5,Рязанская область
15,1342,241,9,Республика Северная Осетия — Алания
47,1263,330,3,Ленинградская область
2,1243,289,14,Республика Башкортостан
46,1197,195,4,Курская область
33,1079,43,12,Владимирская область
6,1067,248,28,Республика Ингушетия
68,1046,156,2,Тамбовская область
89,1018,144,3,Ямало-Ненецкий автономный округ
13,1018,145,6,Республика Мордовия
7,1008,156,3,Кабардино-Балкарская Республика
21,950,175,8,Республика Чувашия
76,935,128,11,Ярославская область
24,933,203,12,Красноярский край
26,887,224,20,Ставропольский край
64,876,135,4,Саратовская область
54,876,240,12,Новосибирская область
57,865,193,7,Орловская область
74,839,124,3,Челябинская область
12,814,508,4,Республика Марий Эл
56,798,217,4,Оренбургская область
11,782,144,11,Республика Коми
27,781,234,7,Хабаровский край
69,769,226,8,Тверская область
63,743,75,8,Самарская область
36,731,218,12,Воронежская область
25,727,130,10,Приморский край
34,711,194,12,Волгоградская область
48,703,148,2,Липецкая область
59,699,282,10,Пермский край
43,686,125,4,Кировская область
72,683,225,5,Тюменская область
20,674,369,8,Чеченская Республика
58,635,217,8,Пензенская область
22,605,132,3,Алтайский край
73,605,112,4,Ульяновская область
39,599,154,11,Калининградская область
37,595,119,7,Ивановская область
67,590,91,5,Смоленская область
30,589,123,6,Астраханская область
31,574,91,6,Белгородская область
86,551,178,4,Ханты-Мансийский АО
3,499,144,4,Республика Бурятия
9,463,41,2,Карачаево-Черкесская Республика
53,438,58,5,Новгородская область
14,385,66,4,Республика Саха (Якутия)
8,379,69,5,Республика Калмыкия
29,354,126,1,Архангельская область
19,352,50,8,Республика Хакасия
41,350,44,0,Камчатский край
18,344,69,10,Удмуртская Республика
44,311,68,3,Костромская область
75,254,88,0,Забайкальский край
60,243,41,8,Псковская область
35,241,84,1,Вологодская область
38,237,75,4,Иркутская область
55,208,46,4,Омская область
1,206,114,7,Республика Адыгея
42,198,28,4,Кемеровская область
70,162,41,1,Томская область
91,160,44,1,Республика Крым
79,159,23,0,Еврейская автономная область
49,138,57,2,Магаданская область
28,112,16,1,Амурская область
10,112,19,0,Республика Карелия
92,110,16,2,Севастополь
45,61,24,0,Курганская область
17,55,29,0,Республика Тыва
83,48,1,0,Ненецкий автономный округ
4,40,5,0,Республика Алтай
65,31,20,0,Сахалинская область
87,27,8,0,Чукотский автономный округ
99,177160,23803,1625,Всего
