Region Id,Sick,Healed,Die,Region Name
77,381430,282492,6187,Москва
50,82305,61382,1511,Московская область
78,54668,34897,3533,Санкт-Петербург
52,38114,31941,682,Нижегородская область
66,33684,25799,728,Свердловская область
61,27840,22282,704,Ростовская область
86,26516,23104,219,Ханты-Мансийский АО
24,23944,17209,615,Красноярский край
36,22556,19783,259,Воронежская область
38,22368,18729,342,Иркутская область
26,19598,14400,391,Ставропольский край
73,18996,15064,230,Ульяновская область
89,18936,13952,114,Ямало-Ненецкий автономный округ
64,18774,12564,145,Саратовская область
34,18554,16099,186,Волгоградская область
51,18136,14774,264,Мурманская область
29,17854,10982,271,Архангельская область
74,17740,13570,155,Челябинская область
22,17306,16110,291,Алтайский край
23,16237,11257,368,Краснодарский край
56,15995,13866,104,Оренбургская область
54,15686,13353,548,Новосибирская область
5,15283,13542,735,Республика Дагестан
63,14564,11634,242,Самарская область
27,14512,10784,124,Хабаровский край
55,14070,11437,381,Омская область
25,13811,11572,140,Приморский край
58,13719,10301,159,Пензенская область
42,13652,9567,185,Кемеровская область
72,12134,8236,56,Тюменская область
59,12133,8154,362,Пермский край
14,12030,7948,106,Республика Саха (Якутия)
32,11495,8708,50,Брянская область
11,11453,8898,188,Республика Коми
71,11427,10116,404,Тульская область
40,11019,8604,79,Калужская область
57,10889,8270,147,Орловская область
31,10652,9301,61,Белгородская область
70,10634,7479,106,Томская область
43,10604,6569,158,Кировская область
37,10474,7887,162,Ивановская область
76,10365,9418,55,Ярославская область
47,10269,6096,107,Ленинградская область
2,10015,9062,48,Республика Башкортостан
46,9863,7370,70,Курская область
62,9803,7209,58,Рязанская область
75,9508,6543,99,Забайкальский край
3,9406,7615,103,Республика Бурятия
21,9384,7812,122,Республика Чувашия
7,9293,7104,125,Кабардино-Балкарская Республика
68,9082,7349,46,Тамбовская область
9,8823,5215,30,Карачаево-Черкесская Республика
33,8762,6374,246,Владимирская область
17,8711,7403,111,Республика Тыва
30,8524,6908,151,Астраханская область
69,8331,4982,296,Тверская область
8,8227,4982,90,Республика Калмыкия
16,7991,6848,104,Республика Татарстан
67,7866,6092,208,Смоленская область
18,7765,5724,117,Удмуртская Республика
13,7662,6351,48,Республика Мордовия
91,7585,4232,115,Республика Крым
48,7358,6166,63,Липецкая область
65,7023,4908,1,Сахалинская область
6,6824,5594,89,Республика Ингушетия
60,6805,4428,68,Псковская область
15,6701,5076,70,Республика Северная Осетия — Алания
53,6627,4308,87,Новгородская область
44,6375,4375,96,Костромская область
35,6162,4553,61,Вологодская область
39,6005,4144,93,Калининградская область
4,5861,4154,12,Республика Алтай
19,5812,4685,57,Республика Хакасия
12,5682,4672,61,Республика Марий Эл
28,5553,4887,61,Амурская область
10,5469,3646,42,Республика Карелия
41,5318,3491,70,Камчатский край
45,5149,4140,69,Курганская область
1,5121,4162,43,Республика Адыгея
49,3908,2855,35,Магаданская область
20,2551,2066,44,Чеченская Республика
92,1798,1192,55,Севастополь
79,1553,837,22,Еврейская автономная область
83,402,142,0,Ненецкий автономный округ
87,222,202,2,Чукотский автономный округ
99,1463306,1107988,25242,Всего
