Region Id,Sick,Healed,Die,Region Name
77,1092811,991419,18315,Москва
78,415740,374736,13214,Санкт-Петербург
50,249881,205622,5821,Московская область
52,113967,109280,3180,Нижегородская область
61,87961,78732,4055,Ростовская область
66,86154,79835,3103,Свердловская область
36,80568,75935,2641,Воронежская область
24,70343,64821,3499,Красноярский край
38,66204,63182,2241,Иркутская область
29,61940,58386,938,Архангельская область
63,61513,58634,1497,Самарская область
64,59010,53535,936,Саратовская область
74,58883,54523,1430,Челябинская область
34,56888,54354,1107,Волгоградская область
86,56013,54710,792,Ханты-Мансийский АО
59,54450,49264,2168,Пермский край
73,53409,50631,1176,Ульяновская область
26,53000,50126,1359,Ставропольский край
27,51687,49567,380,Хабаровский край
51,50331,47697,1158,Мурманская область
22,49663,44533,2063,Алтайский край
55,45737,43275,1386,Омская область
10,45720,43823,469,Республика Карелия
23,45494,40025,2669,Краснодарский край
58,44906,42233,644,Пензенская область
35,44834,41886,1002,Вологодская область
25,43538,40940,713,Приморский край
11,43261,42028,899,Республика Коми
47,42572,39885,1167,Ленинградская область
56,42337,38387,854,Оренбургская область
75,42305,40842,627,Забайкальский край
43,42074,39413,349,Кировская область
54,41100,37789,1754,Новосибирская область
91,40469,37521,1216,Республика Крым
69,39914,38027,887,Тверская область
76,38635,36872,532,Ярославская область
89,38547,37325,416,Ямало-Ненецкий автономный округ
71,38496,36086,1850,Тульская область
32,38173,37337,308,Брянская область
3,37144,35876,846,Республика Бурятия
31,36770,34634,631,Белгородская область
46,36438,34154,706,Курская область
60,36191,27271,338,Псковская область
2,35375,32956,448,Республика Башкортостан
14,35204,33112,601,Республика Саха (Якутия)
72,35147,33494,471,Тюменская область
42,35099,33948,665,Кемеровская область
37,34416,32600,1148,Ивановская область
57,34125,32058,575,Орловская область
40,34061,32255,311,Калужская область
30,32803,31219,732,Астраханская область
18,32717,29446,820,Удмуртская Республика
5,32327,29947,1455,Республика Дагестан
70,32124,31140,401,Томская область
33,31943,29478,1104,Владимирская область
39,31815,29999,410,Калининградская область
68,31533,29027,473,Тамбовская область
53,29893,28036,121,Новгородская область
48,29839,27098,654,Липецкая область
67,29450,27920,890,Смоленская область
62,27809,26270,452,Рязанская область
21,24211,22058,1366,Республика Чувашия
7,23762,22902,450,Кабардино-Балкарская Республика
65,22536,22103,42,Сахалинская область
19,22355,21552,526,Республика Хакасия
28,22299,21473,279,Амурская область
44,20595,17916,437,Костромская область
16,20456,17523,461,Республика Татарстан
8,20410,19736,346,Республика Калмыкия
45,20363,18960,395,Курганская область
13,20068,18069,242,Республика Мордовия
9,20065,19899,74,Карачаево-Черкесская Республика
4,16807,16507,237,Республика Алтай
15,16722,16073,198,Республика Северная Осетия — Алания
17,15812,15435,202,Республика Тыва
6,15432,13591,187,Республика Ингушетия
41,14452,13802,230,Камчатский край
1,14424,13863,174,Республика Адыгея
92,14064,12921,622,Севастополь
12,13061,12452,228,Республика Марий Эл
20,11995,11684,123,Чеченская Республика
49,8335,8170,101,Магаданская область
79,4468,4286,130,Еврейская автономная область
83,1096,1084,4,Ненецкий автономный округ
87,749,733,7,Чукотский автономный округ
99,4805288,4427946,110128,Всего
