Region Id,Sick,Healed,Die,Region Name
77,838554,666282,11652,Москва
78,263997,158499,8135,Санкт-Петербург
50,163479,120752,3006,Московская область
52,72654,64931,1742,Нижегородская область
66,60973,53344,1614,Свердловская область
61,53994,44308,2157,Ростовская область
36,48540,44462,1220,Воронежская область
24,48433,43400,1805,Красноярский край
29,44998,36320,448,Архангельская область
86,42617,38920,567,Ханты-Мансийский АО
38,42112,36897,1293,Иркутская область
73,37901,34575,474,Ульяновская область
51,37600,33842,673,Мурманская область
27,37070,32819,204,Хабаровский край
34,36993,35087,489,Волгоградская область
64,36925,31507,434,Саратовская область
26,36543,32862,770,Ставропольский край
74,36508,23400,565,Челябинская область
22,34162,31552,934,Алтайский край
63,33188,30534,660,Самарская область
89,33065,26163,345,Ямало-Ненецкий автономный округ
59,32503,25685,1194,Пермский край
11,31833,29780,594,Республика Коми
55,31646,28646,916,Омская область
25,30686,22074,400,Приморский край
56,29819,26216,367,Оренбургская область
10,29526,23480,174,Республика Карелия
23,28850,19387,1021,Краснодарский край
54,28770,25107,1015,Новосибирская область
75,28671,26686,391,Забайкальский край
58,27249,21875,333,Пензенская область
14,27211,24720,402,Республика Саха (Якутия)
43,27029,20657,237,Кировская область
91,26702,21009,556,Республика Крым
3,26675,24055,606,Республика Бурятия
42,26554,23667,479,Кемеровская область
70,25343,21262,222,Томская область
35,25329,20662,455,Вологодская область
47,25146,22477,279,Ленинградская область
60,24755,12943,102,Псковская область
5,24413,21075,1141,Республика Дагестан
32,24341,21972,218,Брянская область
72,24306,22847,207,Тюменская область
71,24066,21186,806,Тульская область
69,23645,18697,465,Тверская область
76,23431,21985,216,Ярославская область
31,22951,20575,274,Белгородская область
57,22409,19992,282,Орловская область
37,22372,17033,555,Ивановская область
40,22057,20358,186,Калужская область
46,21841,19489,315,Курская область
18,20940,17256,407,Удмуртская Республика
2,20077,15294,150,Республика Башкортостан
30,20045,13134,409,Астраханская область
33,19599,17356,533,Владимирская область
53,19520,14234,99,Новгородская область
39,19077,17244,189,Калининградская область
62,18965,17273,177,Рязанская область
68,18610,16312,200,Тамбовская область
19,18156,15216,291,Республика Хакасия
67,18009,14090,349,Смоленская область
48,17027,12668,278,Липецкая область
21,16997,15321,591,Республика Чувашия
28,16660,14872,105,Амурская область
65,16599,13970,17,Сахалинская область
7,16424,14645,271,Кабардино-Балкарская Республика
9,15645,14076,42,Карачаево-Черкесская Республика
44,15449,11592,243,Костромская область
8,15350,12821,202,Республика Калмыкия
17,14890,13713,157,Республика Тыва
4,14066,13218,108,Республика Алтай
13,14010,11601,98,Республика Мордовия
16,13818,10841,203,Республика Татарстан
45,12632,11076,195,Курганская область
6,12544,10573,143,Республика Ингушетия
15,12518,11105,101,Республика Северная Осетия — Алания
1,11497,9454,95,Республика Адыгея
41,10551,9241,82,Камчатский край
12,9486,8359,125,Республика Марий Эл
20,9304,5412,95,Чеченская Республика
92,7284,6720,258,Севастополь
49,7221,6695,65,Магаданская область
79,3842,3096,74,Еврейская автономная область
83,808,705,0,Ненецкий автономный округ
87,546,487,4,Чукотский автономный округ
99,3308601,2685723,59951,Всего
