Region Id,Sick,Healed,Die,Region Name
77,1161601,1046726,19764,Москва
78,434677,398999,14123,Санкт-Петербург
50,266734,218539,6089,Московская область
52,117239,112122,3537,Нижегородская область
61,93104,83301,4356,Ростовская область
66,88720,82592,3355,Свердловская область
36,84078,79558,2868,Воронежская область
24,72941,67169,3703,Красноярский край
38,69197,66104,2432,Иркутская область
63,64302,61419,1857,Самарская область
29,63385,60638,970,Архангельская область
64,62044,58347,1044,Саратовская область
74,61306,56987,1590,Челябинская область
34,59249,56513,1266,Волгоградская область
86,57187,55925,797,Ханты-Мансийский АО
59,56888,51115,2384,Пермский край
73,55432,52881,1349,Ульяновская область
26,54449,51554,1479,Ставропольский край
27,52335,50298,405,Хабаровский край
22,51283,46212,2248,Алтайский край
51,51096,48070,1203,Мурманская область
23,47858,42860,2957,Краснодарский край
55,47123,44816,1427,Омская область
10,46905,45140,534,Республика Карелия
58,46835,44180,776,Пензенская область
47,44686,41866,1384,Ленинградская область
25,44177,41419,729,Приморский край
11,43948,42583,959,Республика Коми
56,43867,40184,954,Оренбургская область
43,43609,41180,361,Кировская область
75,42996,41544,661,Забайкальский край
91,42913,39970,1326,Республика Крым
54,42891,38866,1854,Новосибирская область
69,41713,39075,996,Тверская область
76,40589,38699,595,Ярославская область
32,39839,38890,332,Брянская область
71,39817,37341,2003,Тульская область
89,38982,37779,417,Ямало-Ненецкий автономный округ
31,38420,35757,682,Белгородская область
46,38070,36460,793,Курская область
3,38046,36691,889,Республика Бурятия
14,37821,33254,655,Республика Саха (Якутия)
2,37664,35465,512,Республика Башкортостан
60,37510,32172,396,Псковская область
42,36640,35376,710,Кемеровская область
72,36460,34904,549,Тюменская область
37,35923,33799,1199,Ивановская область
40,35374,33810,334,Калужская область
57,35372,33577,647,Орловская область
30,33996,32474,767,Астраханская область
18,33851,30719,938,Удмуртская Республика
5,33353,30968,1484,Республика Дагестан
39,33251,32138,478,Калининградская область
33,33247,30937,1177,Владимирская область
70,32714,31609,431,Томская область
68,32532,30292,523,Тамбовская область
48,31328,28289,735,Липецкая область
53,30771,29919,151,Новгородская область
67,30709,28930,995,Смоленская область
62,28971,27512,513,Рязанская область
21,25488,23272,1413,Республика Чувашия
7,24240,23543,466,Кабардино-Балкарская Республика
19,22982,21899,548,Республика Хакасия
65,22863,22450,49,Сахалинская область
28,22656,22081,290,Амурская область
44,21328,18566,466,Костромская область
16,21298,18209,490,Республика Татарстан
45,21180,20032,411,Курганская область
13,20790,18519,272,Республика Мордовия
8,20744,20087,371,Республика Калмыкия
9,20369,20008,120,Карачаево-Черкесская Республика
4,16973,16601,244,Республика Алтай
15,16956,16371,206,Республика Северная Осетия — Алания
17,15928,15677,203,Республика Тыва
6,15708,15305,189,Республика Ингушетия
92,14708,13564,671,Севастополь
41,14641,14008,231,Камчатский край
1,14628,14081,198,Республика Адыгея
12,13428,13081,239,Республика Марий Эл
20,12231,11974,133,Чеченская Республика
49,8435,8232,107,Магаданская область
79,4487,4311,142,Еврейская автономная область
83,1102,1088,4,Ненецкий автономный округ
87,766,733,7,Чукотский автономный округ
99,4971947,4590205,118112,Всего
