Region Id,Sick,Healed,Die,Region Name
77,232376,169637,4271,Москва
50,61399,42721,1043,Московская область
78,28906,22051,1728,Санкт-Петербург
52,21200,15532,325,Нижегородская область
66,17285,11273,188,Свердловская область
86,13494,8164,97,Ханты-Мансийский АО
61,11214,8745,178,Ростовская область
24,11149,8083,256,Красноярский край
38,11074,5912,115,Иркутская область
36,9852,7283,75,Воронежская область
74,9420,5282,88,Челябинская область
89,8965,3978,59,Ямало-Ненецкий автономный округ
5,8691,7238,422,Республика Дагестан
64,8063,4620,50,Саратовская область
51,7943,4296,44,Мурманская область
34,7879,4548,52,Волгоградская область
54,7845,5868,160,Новосибирская область
71,7796,6355,175,Тульская область
29,7608,5192,129,Архангельская область
73,7596,4835,59,Ульяновская область
23,7045,6002,93,Краснодарский край
22,6983,4460,55,Алтайский край
32,6978,5314,35,Брянская область
40,6818,5139,54,Калужская область
26,6625,4378,126,Ставропольский край
63,6197,3883,73,Самарская область
2,6194,4572,20,Республика Башкортостан
21,6110,3307,48,Республика Чувашия
58,5919,5244,70,Пензенская область
27,5873,3050,46,Хабаровский край
62,5843,4946,23,Рязанская область
37,5813,4153,63,Ивановская область
46,5799,4080,49,Курская область
7,5751,5228,63,Кабардино-Балкарская Республика
17,5614,2599,45,Республика Тыва
76,5476,4733,22,Ярославская область
68,5443,4160,30,Тамбовская область
25,5380,4054,61,Приморский край
31,5360,4891,43,Белгородская область
56,5352,4013,33,Оренбургская область
67,5306,3241,84,Смоленская область
47,5269,4329,46,Ленинградская область
57,5240,3815,77,Орловская область
55,5172,2972,47,Омская область
16,5157,4073,18,Республика Татарстан
33,5133,4354,103,Владимирская область
14,5089,4623,39,Республика Саха (Якутия)
59,4803,3808,103,Пермский край
11,4542,2639,40,Республика Коми
72,4451,2867,22,Тюменская область
48,4349,3265,19,Липецкая область
15,4320,3743,67,Республика Северная Осетия — Алания
69,4211,3689,111,Тверская область
9,4162,2612,20,Карачаево-Черкесская Республика
30,4086,2886,39,Астраханская область
43,4046,3686,50,Кировская область
13,4014,2926,30,Республика Мордовия
75,3835,2996,47,Забайкальский край
3,3566,2753,32,Республика Бурятия
53,3489,1840,63,Новгородская область
12,3436,2940,31,Республика Марий Эл
6,3393,2533,71,Республика Ингушетия
60,3354,2156,42,Псковская область
70,3314,1836,25,Томская область
41,2910,2130,42,Камчатский край
39,2676,1921,43,Калининградская область
42,2650,1439,15,Кемеровская область
19,2520,1969,25,Республика Хакасия
1,2326,1882,16,Республика Адыгея
8,2315,1339,30,Республика Калмыкия
28,2314,1373,31,Амурская область
35,2032,1577,19,Вологодская область
18,1966,1420,19,Удмуртская Республика
44,1922,1282,24,Костромская область
20,1895,1298,29,Чеченская Республика
10,1852,1075,3,Республика Карелия
65,1687,572,0,Сахалинская область
45,1653,796,3,Курганская область
4,1197,706,1,Республика Алтай
49,1120,693,6,Магаданская область
91,917,684,12,Республика Крым
79,499,406,7,Еврейская автономная область
92,285,222,5,Севастополь
83,256,46,0,Ненецкий автономный округ
87,146,142,1,Чукотский автономный округ
99,759203,539373,12123,Всего
