Region Id,Sick,Healed,Die,Region Name
77,1372705,1170924,22668,Москва
78,472935,450711,16562,Санкт-Петербург
50,319312,258450,6550,Московская область
52,125603,116707,4269,Нижегородская область
61,99787,90242,4686,Ростовская область
66,94542,88074,3876,Свердловская область
36,91172,86342,3215,Воронежская область
24,78178,70502,3970,Красноярский край
38,74596,69205,2791,Иркутская область
63,67984,64811,2304,Самарская область
29,67577,64701,1045,Архангельская область
64,66575,63211,1354,Саратовская область
74,65336,61349,1803,Челябинская область
34,63169,59405,1530,Волгоградская область
59,61837,55393,2724,Пермский край
86,60149,58062,810,Ханты-Мансийский АО
73,59082,56416,1700,Ульяновская область
26,57490,54104,1686,Ставропольский край
27,56115,52676,492,Хабаровский край
22,54787,47265,2468,Алтайский край
51,54417,49360,1330,Мурманская область
23,52265,45497,3461,Краснодарский край
55,51307,48644,1507,Омская область
10,50363,47670,636,Республика Карелия
58,50067,45549,1080,Пензенская область
47,49144,44993,1773,Ленинградская область
91,48995,43803,1519,Республика Крым
35,48332,44269,1168,Вологодская область
56,47854,43059,1113,Оренбургская область
75,47294,44036,746,Забайкальский край
25,47247,42769,794,Приморский край
54,47169,41839,2079,Новосибирская область
11,47115,44605,1021,Республика Коми
43,46996,44402,393,Кировская область
69,46278,41254,1194,Тверская область
32,45129,42468,533,Брянская область
3,44903,41176,1275,Республика Бурятия
76,44125,41100,714,Ярославская область
71,43082,39416,2227,Тульская область
2,41665,39024,604,Республика Башкортостан
14,41509,37744,784,Республика Саха (Якутия)
46,41001,39251,938,Курская область
31,40992,38999,759,Белгородская область
42,40285,38152,829,Кемеровская область
89,40258,38786,432,Ямало-Ненецкий автономный округ
60,39864,33533,474,Псковская область
72,39429,37730,682,Тюменская область
37,38380,36025,1299,Ивановская область
57,37589,35645,751,Орловская область
40,37566,35837,378,Калужская область
39,36705,35247,544,Калининградская область
33,36620,34027,1283,Владимирская область
30,36479,34467,870,Астраханская область
5,36144,32861,1551,Республика Дагестан
18,35852,32304,1063,Удмуртская Республика
67,35057,31751,1125,Смоленская область
68,34950,33438,610,Тамбовская область
70,34312,32698,473,Томская область
48,33718,30433,909,Липецкая область
53,32352,31423,185,Новгородская область
62,31250,29601,614,Рязанская область
21,27415,25048,1557,Республика Чувашия
19,25319,23511,602,Республика Хакасия
7,24997,23991,496,Кабардино-Балкарская Республика
65,24701,23596,68,Сахалинская область
28,24267,23307,305,Амурская область
44,23417,19990,521,Костромская область
45,22537,21456,449,Курганская область
16,22515,20269,543,Республика Татарстан
13,22087,19794,335,Республика Мордовия
8,21765,20782,415,Республика Калмыкия
9,20942,20380,184,Карачаево-Черкесская Республика
4,17903,17068,251,Республика Алтай
15,17368,16618,231,Республика Северная Осетия — Алания
92,16852,14814,744,Севастополь
17,16746,16259,219,Республика Тыва
6,16233,15702,195,Республика Ингушетия
41,15367,14152,238,Камчатский край
1,15076,14460,250,Республика Адыгея
12,14404,13786,293,Республика Марий Эл
20,12902,12377,162,Чеченская Республика
49,8735,8422,117,Магаданская область
79,4763,4386,151,Еврейская автономная область
83,1219,1152,8,Ненецкий автономный округ
87,840,763,8,Чукотский автономный округ
99,5561360,5035518,136565,Всего
