Region Id,Sick,Healed,Die,Region Name
77,560579,410641,8379,Москва
50,103773,75547,1922,Московская область
78,100864,58488,4973,Санкт-Петербург
52,51280,44285,1074,Нижегородская область
66,43612,35792,961,Свердловская область
61,37769,30358,1203,Ростовская область
24,33891,26335,955,Красноярский край
86,32866,27780,368,Ханты-Мансийский АО
36,32155,30511,517,Воронежская область
38,30175,26672,712,Иркутская область
29,28681,17454,319,Архангельская область
26,26131,23568,511,Ставропольский край
73,25866,21050,315,Ульяновская область
34,25484,23971,280,Волгоградская область
51,25460,21523,437,Мурманская область
64,25432,20626,205,Саратовская область
89,24966,16897,237,Ямало-Ненецкий автономный округ
22,24546,21746,491,Алтайский край
74,23496,21809,227,Челябинская область
27,22272,14713,153,Хабаровский край
56,21885,18854,183,Оренбургская область
54,21431,17329,698,Новосибирская область
23,20899,14018,552,Краснодарский край
55,20882,16839,530,Омская область
63,20638,18616,384,Самарская область
25,20302,14705,213,Приморский край
42,19553,16032,349,Кемеровская область
11,19341,14225,306,Республика Коми
58,19074,14837,226,Пензенская область
59,18594,12664,541,Пермский край
14,18533,11773,252,Республика Саха (Якутия)
5,18234,16399,892,Республика Дагестан
75,17368,15412,273,Забайкальский край
72,17096,11851,125,Тюменская область
70,17057,11717,151,Томская область
3,17012,15011,362,Республика Бурятия
43,16395,9050,189,Кировская область
32,16345,13258,111,Брянская область
47,15498,9821,131,Ленинградская область
71,15474,13460,466,Тульская область
76,15137,14289,78,Ярославская область
57,15057,11918,182,Орловская область
31,15037,13177,76,Белгородская область
40,14999,12104,105,Калужская область
37,14722,10436,219,Ивановская область
46,14186,11071,174,Курская область
91,13828,9430,246,Республика Крым
69,13716,8283,366,Тверская область
2,13318,11426,75,Республика Башкортостан
62,13233,10196,81,Рязанская область
30,12656,8927,234,Астраханская область
10,12462,6685,87,Республика Карелия
68,12348,10688,75,Тамбовская область
33,12311,9731,290,Владимирская область
18,12186,10329,271,Удмуртская Республика
7,12077,9167,196,Кабардино-Балкарская Республика
17,11713,10844,132,Республика Тыва
21,11708,10501,234,Республика Чувашия
9,11608,7739,34,Карачаево-Черкесская Республика
67,11448,8097,271,Смоленская область
8,11042,8611,128,Республика Калмыкия
60,11035,6106,72,Псковская область
19,10794,7101,103,Республика Хакасия
4,10462,8148,22,Республика Алтай
44,10432,6897,173,Костромская область
53,10426,6907,89,Новгородская область
65,10415,7321,5,Сахалинская область
48,10381,8223,93,Липецкая область
28,10288,7484,98,Амурская область
35,10278,9025,90,Вологодская область
39,10150,6792,106,Калининградская область
13,10127,8314,59,Республика Мордовия
16,9773,8527,131,Республика Татарстан
6,8922,7552,106,Республика Ингушетия
15,8826,6705,73,Республика Северная Осетия — Алания
45,7963,7437,115,Курганская область
1,7452,6067,61,Республика Адыгея
12,7219,6158,84,Республика Марий Эл
41,7135,4765,70,Камчатский край
49,5376,4558,51,Магаданская область
92,3925,3292,102,Севастополь
20,3677,2379,59,Чеченская Республика
79,2765,1668,48,Еврейская автономная область
83,633,460,0,Ненецкий автономный округ
87,347,273,3,Чукотский автономный округ
99,2114502,1611445,36540,Всего
