Region Id,Sick,Healed,Die,Region Name
77,142824,27490,1503,Москва
50,27369,3088,268,Московская область
78,10462,2175,85,Санкт-Петербург
52,6413,1373,43,Нижегородская область
5,3371,1705,29,Республика Дагестан
66,2731,610,6,Свердловская область
51,2654,1282,6,Мурманская область
23,2605,1261,25,Краснодарский край
71,2461,670,19,Тульская область
61,2427,797,31,Ростовская область
40,2409,489,19,Калужская область
62,2300,396,7,Рязанская область
16,2232,1173,7,Республика Татарстан
32,2178,1001,30,Брянская область
15,2090,1041,15,Республика Северная Осетия — Алания
2,2061,599,17,Республика Башкортостан
47,1982,653,8,Ленинградская область
46,1936,536,7,Курская область
68,1902,523,4,Тамбовская область
24,1765,542,18,Красноярский край
7,1759,407,7,Кабардино-Балкарская Республика
64,1754,386,8,Саратовская область
33,1738,232,15,Владимирская область
76,1726,304,11,Ярославская область
21,1700,517,8,Республика Чувашия
89,1689,235,3,Ямало-Ненецкий автономный округ
34,1596,464,13,Волгоградская область
54,1581,638,20,Новосибирская область
74,1574,543,6,Челябинская область
6,1480,353,35,Республика Ингушетия
26,1465,526,26,Ставропольский край
57,1449,426,10,Орловская область
63,1437,295,9,Самарская область
13,1376,412,9,Республика Мордовия
56,1278,602,5,Оренбургская область
25,1268,399,12,Приморский край
73,1260,276,5,Ульяновская область
37,1245,334,13,Ивановская область
27,1223,547,9,Хабаровский край
31,1222,361,9,Белгородская область
67,1190,366,11,Смоленская область
48,1186,309,4,Липецкая область
12,1184,861,7,Республика Марий Эл
86,1166,389,9,Ханты-Мансийский АО
36,1151,641,13,Воронежская область
72,1135,448,7,Тюменская область
58,1101,777,11,Пензенская область
69,1085,500,10,Тверская область
30,1029,375,7,Астраханская область
59,1024,589,13,Пермский край
43,1001,548,5,Кировская область
39,952,361,11,Калининградская область
20,943,580,9,Чеченская Республика
11,931,415,17,Республика Коми
22,925,465,3,Алтайский край
3,892,321,6,Республика Бурятия
14,828,313,4,Республика Саха (Якутия)
8,693,228,8,Республика Калмыкия
29,688,262,3,Архангельская область
9,651,189,4,Карачаево-Черкесская Республика
53,631,178,5,Новгородская область
19,618,237,10,Республика Хакасия
55,534,88,7,Омская область
38,526,135,4,Иркутская область
75,510,212,4,Забайкальский край
41,477,125,1,Камчатский край
44,477,198,3,Костромская область
18,436,229,12,Удмуртская Республика
35,431,180,3,Вологодская область
60,405,132,9,Псковская область
1,398,222,8,Республика Адыгея
70,363,88,4,Томская область
42,321,116,7,Кемеровская область
91,272,106,2,Республика Крым
17,269,44,1,Республика Тыва
79,230,66,2,Еврейская автономная область
28,222,51,1,Амурская область
10,215,52,1,Республика Карелия
49,186,105,3,Магаданская область
92,138,75,2,Севастополь
45,111,44,0,Курганская область
4,75,34,0,Республика Алтай
87,56,23,0,Чукотский автономный округ
83,54,7,0,Ненецкий автономный округ
65,50,28,0,Сахалинская область
99,281752,67373,2631,Всего
