Region Id,Sick,Healed,Die,Region Name
77,577177,428418,8603,Москва
78,111133,63747,5217,Санкт-Петербург
50,106770,77365,1987,Московская область
52,52633,46734,1112,Нижегородская область
66,44775,36975,988,Свердловская область
61,38706,31359,1252,Ростовская область
24,34894,27330,1025,Красноярский край
86,33474,28380,389,Ханты-Мансийский АО
36,33117,31256,548,Воронежская область
38,30986,27525,736,Иркутская область
29,29749,18761,330,Архангельская область
26,26807,23968,526,Ставропольский край
73,26600,21996,322,Ульяновская область
51,26302,22444,460,Мурманская область
34,26193,24786,294,Волгоградская область
64,26165,22337,217,Саратовская область
89,25557,17223,246,Ямало-Ненецкий автономный округ
22,25225,22567,511,Алтайский край
74,24188,22022,254,Челябинская область
27,23249,15662,156,Хабаровский край
56,22439,19287,197,Оренбургская область
54,21972,17810,717,Новосибирская область
55,21592,17759,564,Омская область
23,21399,14491,573,Краснодарский край
63,21357,19170,400,Самарская область
25,20994,15129,226,Приморский край
11,20187,15292,337,Республика Коми
42,20073,16540,359,Кемеровская область
58,19566,15990,231,Пензенская область
59,19484,13382,573,Пермский край
14,19191,12818,276,Республика Саха (Якутия)
5,18546,16746,918,Республика Дагестан
75,18171,16362,295,Забайкальский край
3,17832,15670,397,Республика Бурятия
70,17659,12431,157,Томская область
72,17611,12786,131,Тюменская область
43,17101,9660,191,Кировская область
32,16721,13735,118,Брянская область
47,16110,10609,133,Ленинградская область
71,15932,13943,475,Тульская область
76,15694,14801,83,Ярославская область
31,15536,13866,85,Белгородская область
57,15483,12610,188,Орловская область
40,15431,12996,106,Калужская область
37,15190,10879,234,Ивановская область
46,14649,11849,186,Курская область
91,14468,10565,262,Республика Крым
69,14314,9137,370,Тверская область
2,13715,11692,79,Республика Башкортостан
62,13587,10828,85,Рязанская область
10,13498,7564,94,Республика Карелия
30,13102,9211,243,Астраханская область
68,12710,11413,75,Тамбовская область
33,12696,10366,310,Владимирская область
18,12679,10542,278,Удмуртская Республика
7,12343,9526,203,Кабардино-Балкарская Республика
21,12069,10973,259,Республика Чувашия
17,12011,11004,133,Республика Тыва
9,11866,8195,34,Карачаево-Черкесская Республика
67,11786,8519,276,Смоленская область
60,11558,6408,72,Псковская область
19,11337,7596,114,Республика Хакасия
8,11283,8980,135,Республика Калмыкия
35,11037,9602,119,Вологодская область
53,11009,7331,89,Новгородская область
44,10847,7465,176,Костромская область
65,10794,7915,6,Сахалинская область
4,10766,8597,22,Республика Алтай
28,10758,7929,98,Амурская область
48,10736,8573,99,Липецкая область
39,10712,7226,108,Калининградская область
13,10391,8521,61,Республика Мордовия
16,10000,8743,132,Республика Татарстан
6,9161,7867,108,Республика Ингушетия
15,9053,7021,76,Республика Северная Осетия — Алания
45,8274,7580,119,Курганская область
1,7690,6244,63,Республика Адыгея
12,7370,6373,88,Республика Марий Эл
41,7343,5083,75,Камчатский край
49,5509,4780,53,Магаданская область
92,4098,3578,112,Севастополь
20,3951,2461,62,Чеченская Республика
79,2840,1808,48,Еврейская автономная область
83,641,489,0,Ненецкий автономный округ
87,368,321,3,Чукотский автономный округ
99,2187990,1685492,38062,Всего
