Region Id,Sick,Healed,Die,Region Name
77,943724,847822,13896,Москва
78,344815,248286,10081,Санкт-Петербург
50,199291,160103,4004,Московская область
52,87725,79791,2210,Нижегородская область
66,72787,65528,2132,Свердловская область
61,66251,56247,2800,Ростовская область
36,60810,54707,1649,Воронежская область
24,58467,53780,2499,Красноярский край
29,52899,46062,496,Архангельская область
38,50496,45866,1625,Иркутская область
86,48778,45965,685,Ханты-Мансийский АО
27,46254,42030,261,Хабаровский край
74,45741,37057,846,Челябинская область
73,44995,41526,669,Ульяновская область
34,44986,42966,649,Волгоградская область
64,44878,39593,574,Саратовская область
51,44229,41872,848,Мурманская область
26,44073,39491,968,Ставропольский край
63,42410,39122,842,Самарская область
59,41757,34691,1520,Пермский край
22,40261,36042,1276,Алтайский край
55,38409,35222,1118,Омская область
25,37760,29639,563,Приморский край
10,37495,32729,251,Республика Карелия
11,37321,36030,716,Республика Коми
89,36046,33002,387,Ямало-Ненецкий автономный округ
75,35645,33776,489,Забайкальский край
56,35157,31397,508,Оренбургская область
23,34961,26659,1594,Краснодарский край
35,34777,29982,666,Вологодская область
58,34224,27367,397,Пензенская область
43,33559,28384,274,Кировская область
91,33436,28577,814,Республика Крым
54,33169,30885,1281,Новосибирская область
47,32192,29211,462,Ленинградская область
3,31395,29006,681,Республика Бурятия
14,31291,28948,498,Республика Саха (Якутия)
69,30386,26671,537,Тверская область
32,30256,28805,246,Брянская область
60,30121,18881,142,Псковская область
71,30091,27471,1076,Тульская область
42,30031,28546,535,Кемеровская область
76,29394,27644,330,Ярославская область
72,29173,27413,258,Тюменская область
70,28862,26141,277,Томская область
31,28628,25911,409,Белгородская область
5,28527,25786,1271,Республика Дагестан
37,27923,24771,802,Ивановская область
57,27825,24734,375,Орловская область
46,27492,24227,395,Курская область
40,27042,24770,228,Калужская область
18,26226,22877,533,Удмуртская Республика
30,25577,15885,501,Астраханская область
2,25403,19314,204,Республика Башкортостан
39,25335,22646,223,Калининградская область
53,25013,21377,113,Новгородская область
33,24540,21696,719,Владимирская область
67,23601,20885,491,Смоленская область
68,23560,21513,289,Тамбовская область
62,22647,20717,246,Рязанская область
48,21947,18085,383,Липецкая область
19,20748,19331,399,Республика Хакасия
65,20237,18137,28,Сахалинская область
21,20075,18143,920,Республика Чувашия
28,20062,18416,143,Амурская область
7,19374,18066,343,Кабардино-Балкарская Республика
9,18013,16360,60,Карачаево-Черкесская Республика
8,17926,16598,268,Республика Калмыкия
44,17389,14267,313,Костромская область
16,16638,13158,290,Республика Татарстан
13,16543,14131,143,Республика Мордовия
45,15892,14025,223,Курганская область
4,15667,14589,135,Республика Алтай
17,15488,14338,190,Республика Тыва
15,14852,13335,131,Республика Северная Осетия — Алания
6,14205,12404,163,Республика Ингушетия
1,13311,11458,128,Республика Адыгея
41,12655,11266,85,Камчатский край
20,10989,10099,108,Чеченская Республика
12,10965,9689,157,Республика Марий Эл
92,10384,9304,417,Севастополь
49,7975,7542,92,Магаданская область
79,4227,4019,108,Еврейская автономная область
83,946,822,1,Ненецкий автономный округ
87,656,586,4,Чукотский автономный округ
99,3967281,3456210,76661,Всего
