Region Id,Sick,Healed,Die,Region Name
77,163913,49840,1993,Москва
50,33515,5520,329,Московская область
78,13339,3452,133,Санкт-Петербург
52,8047,2398,65,Нижегородская область
5,4095,3267,84,Республика Дагестан
66,3704,1226,16,Свердловская область
61,3569,1251,34,Ростовская область
24,3265,708,28,Красноярский край
23,3247,1900,27,Краснодарский край
40,3246,884,26,Калужская область
71,3102,1200,20,Тульская область
62,2953,566,7,Рязанская область
32,2951,1474,31,Брянская область
51,2900,1627,7,Мурманская область
16,2787,1907,9,Республика Татарстан
2,2683,832,18,Республика Башкортостан
15,2585,1498,27,Республика Северная Осетия — Алания
76,2531,503,13,Ярославская область
46,2507,904,8,Курская область
68,2475,838,6,Тамбовская область
47,2437,1011,8,Ленинградская область
64,2418,761,20,Саратовская область
21,2290,717,10,Республика Чувашия
33,2253,320,16,Владимирская область
7,2251,567,8,Кабардино-Балкарская Республика
34,2207,698,15,Волгоградская область
74,2135,819,12,Челябинская область
54,2124,891,29,Новосибирская область
89,2054,720,6,Ямало-Ненецкий автономный округ
63,2021,636,16,Самарская область
26,1932,718,38,Ставропольский край
73,1861,498,6,Ульяновская область
57,1808,841,12,Орловская область
6,1778,779,38,Республика Ингушетия
31,1736,588,13,Белгородская область
58,1709,1239,13,Пензенская область
86,1670,579,17,Ханты-Мансийский АО
25,1646,610,15,Приморский край
27,1633,691,10,Хабаровский край
48,1633,534,5,Липецкая область
13,1612,542,12,Республика Мордовия
67,1603,563,15,Смоленская область
56,1566,927,5,Оренбургская область
37,1566,514,17,Ивановская область
12,1479,1076,9,Республика Марий Эл
36,1463,1010,14,Воронежская область
72,1411,625,7,Тюменская область
59,1367,756,14,Пермский край
30,1348,664,10,Астраханская область
22,1325,636,7,Алтайский край
69,1310,848,17,Тверская область
14,1276,577,7,Республика Саха (Якутия)
43,1259,762,8,Кировская область
39,1201,534,18,Калининградская область
3,1143,558,7,Республика Бурятия
11,1129,556,19,Республика Коми
20,1090,660,12,Чеченская Республика
38,1078,225,9,Иркутская область
29,1020,426,4,Архангельская область
55,985,228,18,Омская область
8,879,350,11,Республика Калмыкия
53,844,268,5,Новгородская область
19,789,429,10,Республика Хакасия
75,758,381,12,Забайкальский край
9,757,243,4,Карачаево-Черкесская Республика
1,671,295,9,Республика Адыгея
35,643,251,4,Вологодская область
17,628,57,1,Республика Тыва
41,627,244,6,Камчатский край
44,567,294,8,Костромская область
60,566,201,9,Псковская область
18,510,324,12,Удмуртская Республика
70,507,166,9,Томская область
42,406,148,7,Кемеровская область
28,355,95,5,Амурская область
91,326,153,3,Республика Крым
10,300,97,1,Республика Карелия
79,266,150,2,Еврейская автономная область
49,223,143,3,Магаданская область
45,179,72,0,Курганская область
92,155,114,2,Севастополь
4,95,47,0,Республика Алтай
65,68,36,0,Сахалинская область
83,62,10,0,Ненецкий автономный округ
87,59,32,1,Чукотский автономный округ
99,344481,113299,3541,Всего
