Region Id,Sick,Healed,Die,Region Name
77,1895162,1681439,32687,Москва
78,751749,679466,25032,Санкт-Петербург
50,559032,487650,9515,Московская область
52,202286,177270,8264,Нижегородская область
66,167577,149038,7884,Свердловская область
36,165282,120883,5305,Воронежская область
61,165154,140163,8144,Ростовская область
63,156839,114863,5004,Самарская область
24,141305,125018,6976,Красноярский край
59,129662,109249,6328,Пермский край
38,129210,107578,5769,Иркутская область
74,116868,94259,4661,Челябинская область
34,110472,95772,4005,Волгоградская область
64,110287,95709,4226,Саратовская область
91,107784,95475,3252,Республика Крым
29,106864,97752,1312,Архангельская область
55,105152,81562,2616,Омская область
26,104610,80140,4598,Ставропольский край
73,103378,92640,3180,Ульяновская область
27,100994,90090,958,Хабаровский край
22,95608,66827,5300,Алтайский край
2,95581,84527,3044,Республика Башкортостан
56,95043,80369,2879,Оренбургская область
23,86171,59306,8025,Краснодарский край
86,85738,78930,1522,Ханты-Мансийский АО
58,85612,59574,3873,Пензенская область
11,84453,70953,2101,Республика Коми
47,83867,64726,2660,Ленинградская область
35,83748,73858,2350,Вологодская область
32,83435,74634,2051,Брянская область
51,82695,63039,2438,Мурманская область
69,82265,69338,1948,Тверская область
75,82017,69219,1469,Забайкальский край
25,81100,71375,1318,Приморский край
10,78675,74401,1026,Республика Карелия
54,76366,55820,3566,Новосибирская область
72,75616,59859,2577,Тюменская область
76,72899,59793,1467,Ярославская область
46,71125,59913,1688,Курская область
39,70117,61146,937,Калининградская область
67,70010,50479,2024,Смоленская область
30,69871,60029,2100,Астраханская область
18,69195,58199,2864,Удмуртская Республика
48,68281,60743,2221,Липецкая область
42,67896,63931,1515,Кемеровская область
43,67424,59773,640,Кировская область
33,67352,53278,2347,Владимирская область
31,67320,57152,1378,Белгородская область
14,66157,55854,1566,Республика Саха (Якутия)
3,65767,58631,2063,Республика Бурятия
71,63829,55609,3692,Тульская область
60,61808,53500,981,Псковская область
37,58538,49881,1965,Ивановская область
5,58293,53748,2828,Республика Дагестан
57,58008,47901,1183,Орловская область
89,56228,51502,805,Ямало-Ненецкий автономный округ
40,55813,52499,933,Калужская область
53,54489,46618,562,Новгородская область
70,51600,38979,611,Томская область
62,51494,43696,1659,Рязанская область
68,51295,48298,1249,Тамбовская область
19,46860,37230,1456,Республика Хакасия
92,43964,36255,1525,Севастополь
28,42601,34737,499,Амурская область
45,41735,33907,829,Курганская область
44,41518,33611,930,Костромская область
21,40316,35232,3009,Республика Чувашия
7,36985,33878,1048,Кабардино-Балкарская Республика
65,36265,35060,401,Сахалинская область
13,34070,28320,799,Республика Мордовия
16,33918,26971,1113,Республика Татарстан
8,32949,31310,680,Республика Калмыкия
17,29576,25751,289,Республика Тыва
9,28721,24965,837,Карачаево-Черкесская Республика
15,26980,23325,719,Республика Северная Осетия — Алания
20,26911,24966,770,Чеченская Республика
6,24807,23057,399,Республика Ингушетия
12,24293,20466,705,Республика Марий Эл
4,23675,21110,431,Республика Алтай
1,22690,19345,627,Республика Адыгея
41,21646,16506,470,Камчатский край
49,12209,11274,295,Магаданская область
79,9896,8416,323,Еврейская автономная область
83,2995,2735,68,Ненецкий автономный округ
87,2628,2235,23,Чукотский автономный округ
99,9070674,7784585,255386,Всего
