Region Id,Sick,Healed,Die,Region Name
77,2082224,1905315,37807,Москва
78,876548,822420,28934,Санкт-Петербург
50,660444,607210,12722,Московская область
52,236010,222991,10186,Нижегородская область
66,205050,179332,9725,Свердловская область
63,203519,173313,6513,Самарская область
61,199103,180655,9876,Ростовская область
36,197517,171216,7133,Воронежская область
24,177163,162123,9075,Красноярский край
59,165294,153061,7643,Пермский край
38,161206,148556,7160,Иркутская область
74,150144,141819,6368,Челябинская область
64,136014,125778,5211,Саратовская область
55,133838,126108,3334,Омская область
34,132181,122628,5772,Волгоградская область
26,129454,111002,6285,Ставропольский край
27,128905,120787,1292,Хабаровский край
91,128141,119541,4568,Республика Крым
29,125881,116227,1552,Архангельская область
2,125084,116038,4565,Республика Башкортостан
23,124716,103284,9936,Краснодарский край
22,124078,106597,6953,Алтайский край
73,121969,115595,3938,Ульяновская область
56,109372,99139,3537,Оренбургская область
25,106298,89848,1623,Приморский край
47,105341,96181,3080,Ленинградская область
58,104455,93060,4768,Пензенская область
69,101736,90979,2418,Тверская область
35,101282,93413,3080,Вологодская область
32,98929,94609,3062,Брянская область
11,98816,86284,2712,Республика Коми
54,98645,69465,4424,Новосибирская область
86,97997,92969,2088,Ханты-Мансийский АО
75,97499,88476,1954,Забайкальский край
51,93402,76773,2841,Мурманская область
72,93093,83257,3587,Тюменская область
10,91960,87984,1252,Республика Карелия
42,88782,81171,1784,Кемеровская область
76,88546,81118,2014,Ярославская область
67,86377,79469,2464,Смоленская область
48,85852,79942,2921,Липецкая область
39,84498,81348,1327,Калининградская область
33,83865,76023,2999,Владимирская область
31,83284,75757,1834,Белгородская область
30,83187,79179,2537,Астраханская область
46,83091,78657,2113,Курская область
43,81601,71890,785,Кировская область
18,79943,70499,3276,Удмуртская Республика
71,78244,69183,4422,Тульская область
3,78168,73400,2524,Республика Бурятия
14,77726,73856,1825,Республика Саха (Якутия)
60,72615,68875,1345,Псковская область
57,72223,67445,1575,Орловская область
37,69812,62604,2628,Ивановская область
5,67579,61716,3281,Республика Дагестан
40,66980,62726,1260,Калужская область
53,66909,63553,805,Новгородская область
68,63670,58515,1815,Тамбовская область
70,63663,55643,687,Томская область
62,62810,58183,2687,Рязанская область
89,62757,58816,970,Ямало-Ненецкий автономный округ
28,56778,50637,624,Амурская область
19,54693,51745,2068,Республика Хакасия
92,53730,50913,1900,Севастополь
45,51961,49537,1031,Курганская область
44,49153,47591,1142,Костромская область
21,47273,41117,4135,Республика Чувашия
16,44186,37617,1517,Республика Татарстан
65,43885,41787,583,Сахалинская область
7,43253,39251,1517,Кабардино-Балкарская Республика
13,41266,36904,1082,Республика Мордовия
8,34215,32716,753,Республика Калмыкия
9,33107,29571,921,Карачаево-Черкесская Республика
15,31997,29578,1023,Республика Северная Осетия — Алания
17,31735,30785,326,Республика Тыва
20,31701,29833,965,Чеченская Республика
12,29922,28218,956,Республика Марий Эл
6,29671,27783,490,Республика Ингушетия
1,28223,23629,781,Республика Адыгея
4,25650,23458,535,Республика Алтай
41,24164,19204,518,Камчатский край
49,13826,13247,356,Магаданская область
79,11890,10948,431,Еврейская автономная область
83,3550,3399,89,Ненецкий автономный округ
87,2985,2815,39,Чукотский автономный округ
99,10774304,9835884,320634,Всего
