Region Id,Sick,Healed,Die,Region Name
77,969557,886273,14782,Москва
78,361607,287990,10834,Санкт-Петербург
50,210362,171819,4480,Московская область
52,94201,86291,2382,Нижегородская область
66,76572,69477,2311,Свердловская область
61,71270,61535,3053,Ростовская область
36,66072,59844,1843,Воронежская область
24,61570,56830,2720,Красноярский край
29,55820,49917,613,Архангельская область
38,54246,50711,1737,Иркутская область
86,50742,48430,730,Ханты-Мансийский АО
74,49551,43335,963,Челябинская область
27,48424,45232,279,Хабаровский край
64,48288,43340,628,Саратовская область
34,48196,46082,738,Волгоградская область
73,47019,43642,753,Ульяновская область
63,46848,43103,900,Самарская область
26,46795,42398,1046,Ставропольский край
51,46226,44090,922,Мурманская область
59,45586,37822,1679,Пермский край
22,42700,38149,1444,Алтайский край
55,40319,36910,1180,Омская область
10,40022,35762,290,Республика Карелия
25,39800,33637,614,Приморский край
11,38952,37734,742,Республика Коми
35,38201,34155,765,Вологодская область
75,37992,36312,517,Забайкальский край
23,37502,31586,1838,Краснодарский край
58,37234,32182,427,Пензенская область
56,37048,33781,578,Оренбургская область
89,36859,34662,395,Ямало-Ненецкий автономный округ
43,35722,30539,288,Кировская область
91,35316,31004,900,Республика Крым
47,35086,31596,590,Ленинградская область
54,35047,32388,1391,Новосибирская область
3,33020,30825,703,Республика Бурятия
69,32844,29845,601,Тверская область
32,32285,31375,250,Брянская область
14,32285,30702,513,Республика Саха (Якутия)
71,32281,29895,1204,Тульская область
76,31914,30199,381,Ярославская область
60,31425,20662,165,Псковская область
42,31239,30327,552,Кемеровская область
31,30839,28118,473,Белгородская область
72,30792,28956,273,Тюменская область
37,29996,27752,893,Ивановская область
70,29946,27843,303,Томская область
46,29886,26587,433,Курская область
57,29727,26690,421,Орловская область
5,29520,27160,1328,Республика Дагестан
40,29109,26792,247,Калужская область
2,27739,21959,256,Республика Башкортостан
18,27660,24363,599,Удмуртская Республика
30,27632,18892,548,Астраханская область
39,27570,24889,233,Калининградская область
53,26677,23126,113,Новгородская область
33,26644,23671,831,Владимирская область
67,25712,23407,585,Смоленская область
68,25540,23400,328,Тамбовская область
62,24046,22074,278,Рязанская область
48,23981,20200,418,Липецкая область
65,21253,19975,33,Сахалинская область
19,21204,19899,443,Республика Хакасия
21,21070,19298,999,Республика Чувашия
28,20737,19145,165,Амурская область
7,20555,19221,362,Кабардино-Балкарская Республика
9,18805,17072,61,Карачаево-Черкесская Республика
8,18751,17702,290,Республика Калмыкия
44,18181,15208,342,Костромская область
16,17656,14219,316,Республика Татарстан
13,17514,15459,156,Республика Мордовия
45,17192,15259,293,Курганская область
4,16104,15692,146,Республика Алтай
17,15616,14510,193,Республика Тыва
15,15514,14047,147,Республика Северная Осетия — Алания
6,14638,12854,171,Республика Ингушетия
1,13709,12004,144,Республика Адыгея
41,13300,11840,118,Камчатский край
12,11573,10276,165,Республика Марий Эл
92,11567,10429,475,Севастополь
20,11229,10605,111,Чеченская Республика
49,8111,7788,94,Магаданская область
79,4302,4096,118,Еврейская автономная область
83,1005,887,3,Ненецкий автономный округ
87,683,636,4,Чукотский автономный округ
99,4177330,3726388,83630,Всего
