Region Id,Sick,Healed,Die,Region Name
77,919662,791320,13175,Москва
78,325032,217888,9502,Санкт-Петербург
50,188608,148881,3619,Московская область
52,82560,74655,2062,Нижегородская область
66,69030,61564,1973,Свердловская область
61,62193,51621,2562,Ростовская область
36,56708,50935,1512,Воронежская область
24,55184,50792,2244,Красноярский край
29,50256,42579,459,Архангельская область
38,47612,42374,1523,Иркутская область
86,46919,43548,652,Ханты-Мансийский АО
27,43370,39556,246,Хабаровский край
73,42991,39262,583,Ульяновская область
74,42695,30703,746,Челябинская область
51,42456,38699,801,Мурманская область
34,42381,40421,587,Волгоградская область
64,42206,36765,524,Саратовская область
26,41557,37336,910,Ставропольский край
63,39136,36137,803,Самарская область
59,38651,31905,1405,Пермский край
22,38271,34537,1143,Алтайский край
55,36484,33279,1069,Омская область
11,35813,34503,680,Республика Коми
25,35487,26808,503,Приморский край
89,35354,30869,373,Ямало-Ненецкий автономный округ
10,34938,29604,219,Республика Карелия
56,33420,29633,457,Оренбургская область
75,33383,31222,458,Забайкальский край
23,32932,23625,1393,Краснодарский край
58,31813,25162,373,Пензенская область
54,31709,28896,1191,Новосибирская область
35,31692,26947,590,Вологодская область
43,31682,26098,262,Кировская область
91,31677,25713,729,Республика Крым
14,30126,26948,479,Республика Саха (Якутия)
47,29818,26847,386,Ленинградская область
3,29813,27303,656,Республика Бурятия
42,28940,26767,514,Кемеровская область
60,28773,16982,127,Псковская область
32,28358,27123,238,Брянская область
69,28278,24303,507,Тверская область
71,28233,25396,972,Тульская область
70,27832,24897,255,Томская область
72,27651,26012,241,Тюменская область
5,27564,24371,1226,Республика Дагестан
76,27380,25685,303,Ярославская область
31,26762,24305,352,Белгородская область
37,26085,22298,724,Ивановская область
57,26070,22965,335,Орловская область
46,25571,22491,359,Курская область
40,25369,23205,212,Калужская область
18,24941,21265,482,Удмуртская Республика
30,23780,14889,472,Астраханская область
2,23577,17763,178,Республика Башкортостан
53,23417,19228,110,Новгородская область
39,23305,20547,215,Калининградская область
33,22894,20086,654,Владимирская область
68,21933,20354,259,Тамбовская область
67,21625,18398,436,Смоленская область
62,21477,19564,223,Рязанская область
48,20333,16340,360,Липецкая область
19,20176,18533,374,Республика Хакасия
65,19305,16354,23,Сахалинская область
28,19126,17342,136,Амурская область
21,19102,17213,830,Республика Чувашия
7,18423,17201,318,Кабардино-Балкарская Республика
9,17297,15592,51,Карачаево-Черкесская Республика
8,17113,14732,245,Республика Калмыкия
44,16828,13526,284,Костромская область
13,15736,13156,131,Республика Мордовия
16,15707,12138,264,Республика Татарстан
17,15351,14182,187,Республика Тыва
4,15196,14104,130,Республика Алтай
45,14852,13063,204,Курганская область
15,14186,12634,113,Республика Северная Осетия — Алания
6,13784,11993,159,Республика Ингушетия
1,12844,10927,115,Республика Адыгея
41,12044,10637,84,Камчатский край
20,10646,9102,106,Чеченская Республика
12,10489,9154,151,Республика Марий Эл
92,9303,8400,376,Севастополь
49,7770,7334,84,Магаданская область
79,4122,3677,104,Еврейская автономная область
83,890,768,0,Ненецкий автономный округ
87,615,552,4,Чукотский автономный округ
99,3774672,3202483,71076,Всего
