Region Id,Sick,Healed,Die,Region Name
77,1051931,963086,17360,Москва
78,403789,359023,12665,Санкт-Петербург
50,239734,197078,5589,Московская область
52,110677,105518,2960,Нижегородская область
66,84213,77701,2863,Свердловская область
61,83956,75293,3796,Ростовская область
36,77678,72452,2500,Воронежская область
24,68359,63157,3307,Красноярский край
38,63706,60674,2114,Иркутская область
29,60734,56546,844,Архангельская область
63,58318,55164,1265,Самарская область
74,56987,52501,1321,Челябинская область
64,56699,51328,879,Саратовская область
34,55071,52699,1015,Волгоградская область
86,55032,53595,787,Ханты-Мансийский АО
59,52693,47512,2035,Пермский край
73,51991,48906,1059,Ульяновская область
26,51575,48541,1278,Ставропольский край
27,51211,48913,364,Хабаровский край
51,49838,47314,1124,Мурманская область
22,48287,43280,1951,Алтайский край
10,44768,42639,423,Республика Карелия
55,44646,41696,1345,Омская область
35,43766,40778,941,Вологодская область
23,43754,38401,2475,Краснодарский край
58,43329,40620,573,Пензенская область
25,42978,40284,699,Приморский край
11,42452,41276,839,Республика Коми
75,41701,40252,604,Забайкальский край
56,41094,37364,778,Оренбургская область
47,41078,38435,1048,Ленинградская область
43,40833,37536,332,Кировская область
54,39796,37055,1688,Новосибирская область
91,38775,36156,1135,Республика Крым
69,38611,36645,782,Тверская область
89,38249,36948,410,Ямало-Ненецкий автономный округ
71,37390,34931,1678,Тульская область
76,37221,35442,504,Ярославская область
32,36792,35947,294,Брянская область
3,36596,35076,808,Республика Бурятия
31,35382,33314,593,Белгородская область
46,35159,32172,630,Курская область
60,35147,24472,286,Псковская область
72,34279,32455,427,Тюменская область
42,33965,33029,636,Кемеровская область
14,33931,32787,578,Республика Саха (Якутия)
2,33703,29892,402,Республика Башкортостан
37,33378,31914,1092,Ивановская область
57,33210,30679,523,Орловская область
40,33108,30991,298,Калужская область
70,31711,30724,372,Томская область
18,31662,28253,780,Удмуртская Республика
30,31641,30118,697,Астраханская область
5,31607,29249,1421,Республика Дагестан
39,30875,28692,355,Калининградская область
33,30874,28060,1042,Владимирская область
68,30496,27811,436,Тамбовская область
53,29224,26614,121,Новгородская область
48,28665,25405,585,Липецкая область
67,28601,27244,807,Смоленская область
62,26974,25149,406,Рязанская область
21,23351,21278,1292,Республика Чувашия
7,23287,22323,431,Кабардино-Балкарская Республика
65,22206,21846,40,Сахалинская область
28,22092,21103,263,Амурская область
19,22031,21339,514,Республика Хакасия
8,20213,19406,327,Республика Калмыкия
44,20158,17305,411,Костромская область
16,19868,16973,439,Республика Татарстан
9,19851,19603,73,Карачаево-Черкесская Республика
45,19737,18113,362,Курганская область
13,19523,17526,222,Республика Мордовия
4,16742,16417,210,Республика Алтай
15,16539,15682,181,Республика Северная Осетия — Алания
17,15779,15116,200,Республика Тыва
6,15245,13507,182,Республика Ингушетия
41,14289,13574,213,Камчатский край
1,14243,13684,169,Республика Адыгея
92,13664,12555,584,Севастополь
12,12787,12013,218,Республика Марий Эл
20,11808,11515,117,Чеченская Республика
49,8282,8086,99,Магаданская область
79,4457,4266,125,Еврейская автономная область
83,1093,1030,4,Ненецкий автономный округ
87,738,730,6,Чукотский автономный округ
99,4657883,4281776,103601,Всего
