Region Id,Sick,Healed,Die,Region Name
77,1706129,1526076,30021,Москва
78,657228,604541,22765,Санкт-Петербург
50,475122,410667,8329,Московская область
52,179105,162255,7117,Нижегородская область
66,147139,134907,6935,Свердловская область
61,146499,125012,7240,Ростовская область
36,142577,115704,4624,Воронежская область
24,122081,108199,6163,Красноярский край
63,115345,91267,4246,Самарская область
38,114873,102768,4999,Иркутская область
59,109583,94680,5297,Пермский край
74,101990,86965,3788,Челябинская область
34,97586,86730,3130,Волгоградская область
29,94135,87088,1221,Архангельская область
64,93974,84554,3443,Саратовская область
26,91293,72116,3487,Ставропольский край
55,90123,71191,2314,Омская область
27,88426,82111,850,Хабаровский край
73,88235,77521,2784,Ульяновская область
91,86481,73433,2749,Республика Крым
56,82902,71207,2244,Оренбургская область
22,82018,60269,4530,Алтайский край
86,78188,74093,1178,Ханты-Мансийский АО
23,77335,57070,6737,Краснодарский край
2,75488,65438,2053,Республика Башкортостан
51,75231,56756,2188,Мурманская область
58,74713,58566,3095,Пензенская область
11,74037,67000,1878,Республика Коми
47,73103,55021,2503,Ленинградская область
35,72931,65830,2039,Вологодская область
25,72180,64406,1202,Приморский край
75,72028,62423,1242,Забайкальский край
69,70792,60132,1731,Тверская область
32,69677,63773,1627,Брянская область
10,69424,66061,922,Республика Карелия
54,66306,52026,3174,Новосибирская область
72,65661,56378,2092,Тюменская область
76,64822,56490,1283,Ярославская область
30,62346,49321,1797,Астраханская область
46,61236,54219,1522,Курская область
3,60503,51978,1907,Республика Бурятия
43,59982,55635,560,Кировская область
42,59314,56926,1379,Кемеровская область
39,58997,51900,814,Калининградская область
33,57913,51569,2073,Владимирская область
14,57673,43264,1326,Республика Саха (Якутия)
18,57598,46509,2330,Удмуртская Республика
31,57327,51944,1233,Белгородская область
48,57018,50050,1830,Липецкая область
71,56822,48911,3198,Тульская область
67,53730,46096,1822,Смоленская область
5,53653,49703,2630,Республика Дагестан
60,53406,45545,839,Псковская область
89,52090,49800,714,Ямало-Ненецкий автономный округ
37,51859,46698,1705,Ивановская область
40,50283,47860,776,Калужская область
57,48880,45799,1024,Орловская область
53,46811,43286,466,Новгородская область
68,45545,42987,990,Тамбовская область
70,45195,37448,576,Томская область
62,44618,41068,1243,Рязанская область
19,40879,35256,1204,Республика Хакасия
28,37395,31376,466,Амурская область
44,35791,29519,836,Костромская область
45,35683,32114,748,Курганская область
21,35460,31808,2501,Республика Чувашия
92,33945,29854,1182,Севастополь
65,33847,32962,330,Сахалинская область
7,33227,31082,845,Кабардино-Балкарская Республика
8,31336,29713,633,Республика Калмыкия
13,29565,25108,621,Республика Мордовия
16,28349,23973,830,Республика Татарстан
17,27509,23854,282,Республика Тыва
9,26330,23125,689,Карачаево-Черкесская Республика
15,24050,22074,661,Республика Северная Осетия — Алания
20,23678,22151,658,Чеченская Республика
6,22497,20701,348,Республика Ингушетия
4,22107,20716,380,Республика Алтай
12,20702,19734,634,Республика Марий Эл
1,20438,18150,487,Республика Адыгея
41,20332,15814,393,Камчатский край
49,11321,10635,268,Магаданская область
79,8579,7059,275,Еврейская автономная область
83,2504,2348,50,Ненецкий автономный округ
87,2093,1658,18,Чукотский автономный округ
99,7925176,6960024,221313,Всего
