Region Id,Sick,Healed,Die,Region Name
77,1411491,1207500,23328,Москва
78,483992,464074,17183,Санкт-Петербург
50,334903,270450,6671,Московская область
52,128320,118162,4428,Нижегородская область
61,101467,91239,4756,Ростовская область
66,96485,89866,3963,Свердловская область
36,93405,88466,3260,Воронежская область
24,80186,71165,4034,Красноярский край
38,76527,69542,2966,Иркутская область
63,69188,65870,2368,Самарская область
29,68878,65649,1054,Архангельская область
64,67667,63883,1430,Саратовская область
74,66666,62135,1852,Челябинская область
34,64446,59912,1572,Волгоградская область
59,63785,56780,2785,Пермский край
86,61057,58497,829,Ханты-Мансийский АО
73,60049,57173,1752,Ульяновская область
26,58512,54447,1725,Ставропольский край
27,57910,53690,521,Хабаровский край
22,56006,47439,2540,Алтайский край
51,55956,49691,1366,Мурманская область
23,53534,45825,3595,Краснодарский край
55,53097,49859,1534,Омская область
10,51584,48492,651,Республика Карелия
58,51039,45685,1177,Пензенская область
91,50990,44722,1566,Республика Крым
47,50456,45412,1843,Ленинградская область
35,49566,44790,1203,Вологодская область
56,49446,43603,1140,Оренбургская область
75,49287,45189,782,Забайкальский край
11,48685,45281,1058,Республика Коми
25,48640,43545,824,Приморский край
54,48244,42400,2127,Новосибирская область
43,47653,45013,399,Кировская область
69,47638,42036,1217,Тверская область
32,47089,43573,592,Брянская область
3,46820,42539,1403,Республика Бурятия
76,45116,41486,742,Ярославская область
71,43997,39767,2271,Тульская область
2,42741,40007,635,Республика Башкортостан
14,42083,38507,793,Республика Саха (Якутия)
46,42046,40147,970,Курская область
31,41549,39505,782,Белгородская область
42,41305,38911,859,Кемеровская область
89,40830,39092,436,Ямало-Ненецкий автономный округ
60,40697,33903,494,Псковская область
72,40637,38743,735,Тюменская область
37,38916,36398,1317,Ивановская область
57,38176,36142,765,Орловская область
40,38163,36344,396,Калужская область
33,38044,35429,1305,Владимирская область
39,37909,36251,550,Калининградская область
30,37480,34767,892,Астраханская область
5,37167,33536,1569,Республика Дагестан
67,36635,32256,1170,Смоленская область
18,36573,32547,1085,Удмуртская Республика
68,35468,33811,626,Тамбовская область
70,34722,32876,481,Томская область
48,34495,30726,948,Липецкая область
53,32962,31887,187,Новгородская область
62,32029,30219,665,Рязанская область
21,27766,25374,1593,Республика Чувашия
19,26247,23926,618,Республика Хакасия
7,25281,24053,514,Кабардино-Балкарская Республика
65,25179,23939,73,Сахалинская область
28,24854,23587,312,Амурская область
44,24123,20428,540,Костромская область
45,23023,21813,463,Курганская область
16,22761,20392,557,Республика Татарстан
13,22398,20044,348,Республика Мордовия
8,22278,20924,424,Республика Калмыкия
9,21144,20416,199,Карачаево-Черкесская Республика
4,18186,17212,256,Республика Алтай
92,17561,15282,768,Севастополь
15,17538,16703,234,Республика Северная Осетия — Алания
17,17395,16512,225,Республика Тыва
6,16441,15778,197,Республика Ингушетия
41,15630,14224,238,Камчатский край
1,15263,14544,261,Республика Адыгея
12,14737,13992,320,Республика Марий Эл
20,13296,12466,176,Чеченская Республика
49,8870,8460,119,Магаданская область
79,4917,4398,155,Еврейская автономная область
83,1280,1172,10,Ненецкий автономный округ
87,880,765,8,Чукотский автономный округ
99,5707452,5143255,140775,Всего
