Region Id,Sick,Healed,Die,Region Name
77,1110795,1004060,18722,Москва
78,420756,380877,13451,Санкт-Петербург
50,254255,208727,5910,Московская область
52,114871,110356,3271,Нижегородская область
61,89492,80137,4118,Ростовская область
66,86905,80645,3173,Свердловская область
36,81605,77001,2705,Воронежская область
24,71121,65497,3569,Красноярский край
38,67087,64002,2296,Иркутская область
63,62391,59582,1585,Самарская область
29,62338,58946,948,Архангельская область
64,59912,54526,961,Саратовская область
74,59614,55241,1471,Челябинская область
34,57586,54989,1152,Волгоградская область
86,56361,55085,793,Ханты-Мансийский АО
59,55147,49884,2237,Пермский край
73,54020,51254,1228,Ульяновская область
26,53414,50505,1392,Ставропольский край
27,51837,49779,386,Хабаровский край
51,50486,47808,1171,Мурманская область
22,50144,45070,2104,Алтайский край
23,46176,40634,2751,Краснодарский край
55,46082,43661,1394,Омская область
10,46009,44174,486,Республика Карелия
58,45488,42824,682,Пензенская область
35,45108,42190,1030,Вологодская область
25,43705,41065,717,Приморский край
11,43459,42200,906,Республика Коми
47,43176,40436,1213,Ленинградская область
56,42766,38876,887,Оренбургская область
43,42543,39945,353,Кировская область
75,42494,41088,637,Забайкальский край
54,41621,38004,1780,Новосибирская область
91,41169,38067,1247,Республика Крым
69,40385,38349,917,Тверская область
76,39193,37438,546,Ярославская область
71,38877,36451,1903,Тульская область
89,38666,37456,416,Ямало-Ненецкий автономный округ
32,38662,37812,311,Брянская область
3,37326,36069,861,Республика Бурятия
31,37282,34827,646,Белгородская область
46,36918,34762,730,Курская область
60,36634,28704,361,Псковская область
2,36042,33571,466,Республика Башкортостан
14,35890,33142,614,Республика Саха (Якутия)
42,35546,34324,679,Кемеровская область
72,35490,33834,483,Тюменская область
37,34842,32987,1160,Ивановская область
57,34481,32446,605,Орловская область
40,34436,32647,317,Калужская область
30,33171,31619,739,Астраханская область
18,33049,29864,858,Удмуртская Республика
5,32636,30255,1461,Республика Дагестан
33,32324,29869,1134,Владимирская область
70,32286,31275,407,Томская область
39,32180,30614,429,Калининградская область
68,31844,29302,487,Тамбовская область
48,30274,27273,673,Липецкая область
53,30146,28563,126,Новгородская область
67,29778,28109,915,Смоленская область
62,28131,26590,468,Рязанская область
21,24574,22402,1384,Республика Чувашия
7,23917,23093,455,Кабардино-Балкарская Республика
65,22618,22180,42,Сахалинская область
19,22492,21612,534,Республика Хакасия
28,22389,21577,287,Амурская область
44,20789,18073,444,Костромская область
16,20703,17693,471,Республика Татарстан
45,20601,19191,401,Курганская область
8,20506,19824,353,Республика Калмыкия
13,20272,18210,250,Республика Мордовия
9,20147,19917,80,Карачаево-Черкесская Республика
4,16832,16536,240,Республика Алтай
15,16792,16128,198,Республика Северная Осетия — Алания
17,15843,15516,202,Республика Тыва
6,15510,13595,187,Республика Ингушетия
41,14511,13854,230,Камчатский край
1,14482,13942,180,Республика Адыгея
92,14212,13092,640,Севастополь
12,13162,12593,232,Республика Марий Эл
20,12064,11754,126,Чеченская Республика
49,8358,8181,102,Магаданская область
79,4471,4292,135,Еврейская автономная область
83,1097,1085,4,Ненецкий автономный округ
87,750,733,7,Чукотский автономный округ
99,4863514,4480360,112622,Всего
