Region Id,Sick,Healed,Die,Region Name
77,1560501,1436829,27193,Москва
78,571162,547501,20410,Санкт-Петербург
50,418118,357200,7690,Московская область
52,154006,140654,5711,Нижегородская область
61,121988,105839,5850,Ростовская область
66,120971,111750,5035,Свердловская область
36,116239,101915,3893,Воронежская область
24,102877,89115,5054,Красноярский край
38,95781,80511,4375,Иркутская область
63,88018,76331,3112,Самарская область
59,85398,75091,3967,Пермский край
74,83073,73290,2638,Челябинская область
29,80230,73421,1119,Архангельская область
34,79950,70961,2215,Волгоградская область
64,79613,73802,2225,Саратовская область
27,73624,67447,677,Хабаровский край
26,73433,61133,2221,Ставропольский край
73,72902,66147,2264,Ульяновская область
55,71332,59454,1867,Омская область
86,69795,65971,1047,Ханты-Мансийский АО
91,69542,58777,2124,Республика Крым
22,69165,52639,3474,Алтайский край
51,67358,52707,1785,Мурманская область
23,65719,48942,5067,Краснодарский край
56,65421,53796,1491,Оренбургская область
75,62847,55183,1045,Забайкальский край
58,62358,50137,2072,Пензенская область
11,62147,52136,1433,Республика Коми
47,62076,49500,2400,Ленинградская область
25,61108,54507,1027,Приморский край
35,60659,54124,1581,Вологодская область
10,60153,56865,761,Республика Карелия
32,59735,55190,1069,Брянская область
69,59674,52040,1518,Тверская область
54,57632,47318,2607,Новосибирская область
3,55848,48651,1781,Республика Бурятия
2,55540,51475,1043,Республика Башкортостан
76,54828,46792,990,Ярославская область
72,53666,47732,1368,Тюменская область
43,53472,49473,472,Кировская область
46,51387,46583,1246,Курская область
30,50849,39437,1377,Астраханская область
42,50806,48142,1114,Кемеровская область
71,50785,43279,2659,Тульская область
31,48382,44732,989,Белгородская область
33,48322,44286,1659,Владимирская область
14,48320,41427,1033,Республика Саха (Якутия)
39,47816,44028,622,Калининградская область
89,46985,44950,594,Ямало-Ненецкий автономный округ
5,46838,42115,2153,Республика Дагестан
60,46424,39940,662,Псковская область
48,45802,39097,1357,Липецкая область
18,45210,37135,1487,Удмуртская Республика
67,44876,39790,1463,Смоленская область
37,44601,40889,1460,Ивановская область
40,44423,40799,570,Калужская область
57,42749,39718,929,Орловская область
70,40266,34596,538,Томская область
68,40092,38021,772,Тамбовская область
53,39839,36812,336,Новгородская область
62,38330,34953,919,Рязанская область
19,34664,29986,900,Республика Хакасия
21,31299,28443,1957,Республика Чувашия
28,31271,26363,383,Амурская область
44,30539,24927,680,Костромская область
65,30111,28440,202,Сахалинская область
7,29300,27284,690,Кабардино-Балкарская Республика
45,29149,25654,587,Курганская область
8,27592,24303,521,Республика Калмыкия
92,26299,22901,992,Севастополь
13,25688,22316,470,Республика Мордовия
16,25217,22167,672,Республика Татарстан
17,24511,19335,245,Республика Тыва
9,23791,21405,439,Карачаево-Черкесская Республика
15,20528,18021,364,Республика Северная Осетия — Алания
4,20510,19070,304,Республика Алтай
20,19801,17200,461,Чеченская Республика
6,19301,17770,274,Республика Ингушетия
41,18156,14930,248,Камчатский край
1,17787,15958,328,Республика Адыгея
12,17671,15875,470,Республика Марий Эл
49,10213,9226,211,Магаданская область
79,6775,5301,197,Еврейская автономная область
83,1864,1797,27,Ненецкий автономный округ
87,1442,1071,11,Чукотский автономный округ
99,6824540,6092818,179243,Всего
