Region Id,Sick,Healed,Die,Region Name
77,1564952,1442955,27351,Москва
78,575281,550832,20517,Санкт-Петербург
50,420667,360990,7748,Московская область
52,155231,142201,5784,Нижегородская область
61,123448,106746,5931,Ростовская область
66,122547,113174,5132,Свердловская область
36,117636,102489,3956,Воронежская область
24,104193,90444,5098,Красноярский край
38,96979,82094,4414,Иркутская область
63,89319,77152,3179,Самарская область
59,86821,76575,4053,Пермский край
74,84207,74126,2702,Челябинская область
29,81029,73858,1135,Архангельская область
34,81019,71905,2260,Волгоградская область
64,80338,74478,2285,Саратовская область
27,74565,68390,687,Хабаровский край
26,74514,61928,2287,Ставропольский край
73,73757,66715,2282,Ульяновская область
55,72495,60103,1891,Омская область
91,70499,60044,2170,Республика Крым
86,70250,66402,1055,Ханты-Мансийский АО
22,69928,53111,3534,Алтайский край
51,67848,52896,1812,Мурманская область
23,66471,49167,5168,Краснодарский край
56,66452,54774,1527,Оренбургская область
75,63414,55681,1054,Забайкальский край
58,63063,51171,2126,Пензенская область
11,62891,53704,1461,Республика Коми
47,62691,49746,2405,Ленинградская область
25,61820,55265,1038,Приморский край
35,61332,54775,1603,Вологодская область
10,60615,57378,770,Республика Карелия
69,60277,53397,1533,Тверская область
32,60241,55794,1100,Брянская область
54,58159,47596,2636,Новосибирская область
2,56444,51679,1087,Республика Башкортостан
3,56138,48739,1786,Республика Бурятия
76,55402,47361,1008,Ярославская область
72,54416,48191,1407,Тюменская область
43,53816,49690,476,Кировская область
46,51903,46985,1265,Курская область
30,51718,39904,1412,Астраханская область
42,51345,48695,1128,Кемеровская область
71,51134,43599,2689,Тульская область
33,48866,44712,1681,Владимирская область
31,48811,45109,999,Белгородская область
14,48757,41684,1048,Республика Саха (Якутия)
39,48367,44532,622,Калининградская область
5,47399,42731,2191,Республика Дагестан
89,47339,45359,608,Ямало-Ненецкий автономный округ
60,46715,40159,675,Псковская область
48,46448,39729,1384,Липецкая область
18,45891,37598,1532,Удмуртская Республика
67,45270,40564,1483,Смоленская область
37,44968,41288,1466,Ивановская область
40,44766,41096,582,Калужская область
57,43032,39910,936,Орловская область
70,40589,34754,541,Томская область
68,40370,38343,781,Тамбовская область
53,40210,37099,347,Новгородская область
62,38681,35199,930,Рязанская область
19,35094,31139,929,Республика Хакасия
28,31657,26547,389,Амурская область
21,31535,28623,1989,Республика Чувашия
44,30848,25085,689,Костромская область
65,30411,28767,212,Сахалинская область
7,29557,27555,701,Кабардино-Балкарская Республика
45,29533,25902,600,Курганская область
8,27895,24658,533,Республика Калмыкия
92,26863,23854,1010,Севастополь
13,25899,22486,478,Республика Мордовия
16,25368,22248,676,Республика Татарстан
17,24709,19477,245,Республика Тыва
9,23937,21531,452,Карачаево-Черкесская Республика
15,20736,18075,381,Республика Северная Осетия — Алания
4,20618,19212,307,Республика Алтай
20,20222,17574,481,Чеченская Республика
6,19508,18124,277,Республика Ингушетия
41,18304,14983,254,Камчатский край
1,17964,16063,338,Республика Адыгея
12,17851,16010,486,Республика Марий Эл
49,10292,9291,219,Магаданская область
79,6891,5341,200,Еврейская автономная область
83,1905,1852,32,Ненецкий автономный округ
87,1486,1088,11,Чукотский автономный округ
99,6882827,6148250,181637,Всего
