Region Id,Sick,Healed,Die,Region Name
77,959405,873898,14464,Москва
78,355278,272134,10560,Санкт-Петербург
50,206475,168010,4297,Московская область
52,91718,83686,2313,Нижегородская область
66,75259,68097,2243,Свердловская область
61,69357,59506,2954,Ростовская область
36,64055,57742,1781,Воронежская область
24,60501,55755,2645,Красноярский край
29,54775,48783,567,Архангельская область
38,52775,48611,1692,Иркутская область
86,49960,47507,712,Ханты-Мансийский АО
74,48116,41496,924,Челябинская область
27,47749,44206,271,Хабаровский край
64,46973,41888,609,Саратовская область
34,46971,44894,701,Волгоградская область
73,46276,42888,721,Ульяновская область
26,45876,41351,1011,Ставропольский край
51,45513,43205,892,Мурманская область
63,45104,41379,893,Самарская область
59,44138,36351,1607,Пермский край
22,41790,37370,1384,Алтайский край
55,39686,36236,1160,Омская область
25,39131,31994,600,Приморский край
10,39052,34607,274,Республика Карелия
11,38458,37117,733,Республика Коми
75,37200,35301,507,Забайкальский край
35,36905,32154,719,Вологодская область
89,36569,34095,393,Ямало-Ненецкий автономный округ
23,36511,29653,1743,Краснодарский край
56,36404,32828,551,Оренбургская область
58,36078,29715,415,Пензенская область
43,34901,29690,282,Кировская область
91,34648,30118,867,Республика Крым
54,34311,31982,1345,Новосибирская область
47,33973,30598,522,Ленинградская область
3,32398,29955,693,Республика Бурятия
14,31958,29835,509,Республика Саха (Якутия)
69,31921,28616,577,Тверская область
32,31582,30417,249,Брянская область
71,31461,29045,1153,Тульская область
76,30947,29146,359,Ярославская область
60,30864,19934,157,Псковская область
42,30818,29741,548,Кемеровская область
72,30231,28389,266,Тюменская область
31,30058,27047,454,Белгородская область
70,29552,27341,294,Томская область
37,29258,26764,862,Ивановская область
5,29169,26711,1301,Республика Дагестан
57,29094,26014,410,Орловская область
46,28975,25663,421,Курская область
40,28332,26018,240,Калужская область
18,27101,23794,571,Удмуртская Республика
30,26876,17295,527,Астраханская область
2,26841,21006,234,Республика Башкортостан
39,26754,24069,232,Калининградская область
53,26076,22508,113,Новгородская область
33,25832,22861,784,Владимирская область
67,25007,22414,535,Смоленская область
68,24777,22547,314,Тамбовская область
62,23515,21549,266,Рязанская область
48,23218,19436,405,Липецкая область
19,21032,19636,425,Республика Хакасия
65,20893,19473,31,Сахалинская область
21,20726,18938,966,Республика Чувашия
28,20472,18870,153,Амурская область
7,20101,18770,355,Кабардино-Балкарская Республика
9,18517,16843,60,Карачаево-Черкесская Республика
8,18456,17397,282,Республика Калмыкия
44,17878,14789,330,Костромская область
16,17302,13782,303,Республика Татарстан
13,17143,14955,150,Республика Мордовия
45,16702,14757,259,Курганская область
4,15939,15410,143,Республика Алтай
17,15591,14466,190,Республика Тыва
15,15280,13791,144,Республика Северная Осетия — Алания
6,14490,12649,169,Республика Ингушетия
1,13589,11820,137,Республика Адыгея
41,13066,11560,115,Камчатский край
12,11345,10031,162,Республика Марий Эл
20,11153,10450,110,Чеченская Республика
92,11140,10068,453,Севастополь
49,8067,7699,94,Магаданская область
79,4277,4075,115,Еврейская автономная область
83,987,859,3,Ненецкий автономный округ
87,671,615,4,Чукотский автономный округ
99,4099323,3624663,80979,Всего
