Region Id,Sick,Healed,Die,Region Name
77,256513,203821,4720,Москва
50,66853,50348,1161,Московская область
78,35011,25087,2332,Санкт-Петербург
52,26513,23642,445,Нижегородская область
66,24226,19443,403,Свердловская область
86,18999,17327,156,Ханты-Мансийский АО
38,16086,11959,239,Иркутская область
24,15862,12893,416,Красноярский край
61,15761,13318,306,Ростовская область
36,13244,11784,104,Воронежская область
74,13090,8817,103,Челябинская область
89,12957,12420,87,Ямало-Ненецкий автономный округ
51,12236,9533,140,Мурманская область
64,11494,7415,68,Саратовская область
73,11302,8438,87,Ульяновская область
34,11190,7599,84,Волгоградская область
22,11115,9669,110,Алтайский край
54,10928,9643,336,Новосибирская область
26,10869,7365,212,Ставропольский край
23,10422,8758,157,Краснодарский край
5,10395,9261,482,Республика Дагестан
29,10225,8810,243,Архангельская область
27,9443,7367,83,Хабаровский край
56,9167,7642,71,Оренбургская область
71,9000,7737,307,Тульская область
55,8950,6930,150,Омская область
25,8875,7110,99,Приморский край
32,7963,6477,35,Брянская область
63,7844,6157,122,Самарская область
40,7792,6554,62,Калужская область
58,7590,7214,102,Пензенская область
2,7500,6642,27,Республика Башкортостан
21,7481,6169,68,Республика Чувашия
59,7349,5174,197,Пермский край
72,7330,6840,29,Тюменская область
37,7075,5878,112,Ивановская область
31,6990,6142,51,Белгородская область
14,6985,5766,74,Республика Саха (Якутия)
62,6907,6123,41,Рязанская область
76,6885,6133,32,Ярославская область
46,6844,5685,52,Курская область
57,6636,5160,101,Орловская область
17,6614,5922,60,Республика Тыва
68,6543,5570,44,Тамбовская область
47,6541,4840,74,Ленинградская область
7,6323,5944,76,Кабардино-Балкарская Республика
11,6294,5237,78,Республика Коми
16,6250,5128,32,Республика Татарстан
33,6089,5365,192,Владимирская область
67,6033,5099,123,Смоленская область
43,5986,4791,92,Кировская область
42,5582,3939,21,Кемеровская область
30,5369,4667,65,Астраханская область
70,5242,4105,59,Томская область
69,5188,4068,176,Тверская область
13,5174,4062,38,Республика Мордовия
48,4918,4467,25,Липецкая область
3,4804,4208,43,Республика Бурятия
9,4763,4240,26,Карачаево-Черкесская Республика
15,4755,4322,67,Республика Северная Осетия — Алания
75,4388,4069,52,Забайкальский край
60,4350,3167,61,Псковская область
6,4162,3723,76,Республика Ингушетия
53,4155,3033,72,Новгородская область
12,4112,3666,37,Республика Марий Эл
65,3925,2228,0,Сахалинская область
41,3748,3122,42,Камчатский край
8,3669,2473,48,Республика Калмыкия
19,3253,3004,39,Республика Хакасия
39,3230,2587,57,Калининградская область
1,3214,2694,25,Республика Адыгея
28,3172,2794,47,Амурская область
44,3157,2188,38,Костромская область
35,3083,2607,34,Вологодская область
18,2931,2444,38,Удмуртская Республика
10,2834,1953,15,Республика Карелия
45,2777,2401,17,Курганская область
20,2222,1511,38,Чеченская Республика
4,1959,1673,7,Республика Алтай
91,1910,1372,27,Республика Крым
49,1765,1388,17,Магаданская область
79,590,534,9,Еврейская автономная область
92,456,351,15,Севастополь
83,303,111,0,Ненецкий автономный округ
87,167,160,2,Чукотский автономный округ
99,951897,767477,16310,Всего
