Region Id,Sick,Healed,Die,Region Name
77,261733,213205,4809,Москва
50,68077,51420,1185,Московская область
78,36479,25693,2421,Санкт-Петербург
52,27550,24639,469,Нижегородская область
66,25196,19911,448,Свердловская область
86,19543,18303,165,Ханты-Мансийский АО
61,16799,14416,348,Ростовская область
24,16760,13359,470,Красноярский край
38,16732,12812,248,Иркутская область
36,14046,12511,109,Воронежская область
74,13620,9383,104,Челябинская область
89,13364,12989,90,Ямало-Ненецкий автономный округ
51,12760,10321,159,Мурманская область
64,12251,7954,73,Саратовская область
34,12030,8543,97,Волгоградская область
73,11981,9509,93,Ульяновская область
26,11857,8067,233,Ставропольский край
22,11655,10374,117,Алтайский край
54,11344,10022,355,Новосибирская область
23,11121,9242,177,Краснодарский край
5,10928,9611,495,Республика Дагестан
29,10783,9017,251,Архангельская область
27,10033,7903,89,Хабаровский край
56,9861,8548,76,Оренбургская область
25,9524,7757,103,Приморский край
55,9241,7444,180,Омская область
71,9226,8039,320,Тульская область
63,8426,6835,125,Самарская область
32,8194,6731,35,Брянская область
58,8057,7548,107,Пензенская область
40,8023,6858,67,Калужская область
59,7811,5478,213,Пермский край
2,7763,6894,29,Республика Башкортостан
21,7743,6401,70,Республика Чувашия
72,7724,6998,30,Тюменская область
37,7360,6105,118,Ивановская область
14,7338,5951,81,Республика Саха (Якутия)
31,7320,6590,53,Белгородская область
76,7188,6401,35,Ярославская область
62,7135,6251,44,Рязанская область
46,7095,6013,53,Курская область
57,6982,5541,106,Орловская область
17,6796,6135,65,Республика Тыва
47,6779,4975,79,Ленинградская область
68,6726,5764,45,Тамбовская область
11,6533,5552,85,Республика Коми
43,6490,5059,98,Кировская область
7,6488,6078,77,Кабардино-Балкарская Республика
16,6481,5297,34,Республика Татарстан
42,6345,4374,44,Кемеровская область
33,6292,5463,194,Владимирская область
67,6157,5282,127,Смоленская область
30,5658,5280,72,Астраханская область
70,5596,4681,67,Томская область
13,5430,4263,38,Республика Мордовия
69,5383,4184,191,Тверская область
3,5190,4426,47,Республика Бурятия
9,5066,4381,26,Карачаево-Черкесская Республика
48,5063,4593,26,Липецкая область
15,4901,4384,67,Республика Северная Осетия — Алания
60,4603,3334,65,Псковская область
75,4570,4207,56,Забайкальский край
65,4371,2602,0,Сахалинская область
6,4368,3890,76,Республика Ингушетия
53,4319,3169,76,Новгородская область
12,4244,3811,39,Республика Марий Эл
8,4137,2671,56,Республика Калмыкия
41,3841,3156,42,Камчатский край
44,3510,2482,40,Костромская область
39,3415,2785,58,Калининградская область
19,3396,3115,42,Республика Хакасия
1,3364,2846,27,Республика Адыгея
28,3355,2991,47,Амурская область
35,3346,2863,36,Вологодская область
18,3150,2621,45,Удмуртская Республика
10,3098,2237,16,Республика Карелия
45,2957,2577,17,Курганская область
91,2347,1648,30,Республика Крым
20,2265,1591,38,Чеченская Республика
4,2125,1811,8,Республика Алтай
49,1904,1597,18,Магаданская область
79,620,550,9,Еврейская автономная область
92,509,393,18,Севастополь
83,314,113,0,Ненецкий автономный округ
87,171,164,2,Чукотский автономный округ
99,990326,806982,17093,Всего
