Region Id,Sick,Healed,Die,Region Name
77,161397,47413,1934,Москва
50,32653,5163,324,Московская область
78,12955,3124,113,Санкт-Петербург
52,7826,2257,60,Нижегородская область
5,3982,3002,70,Республика Дагестан
66,3614,1207,14,Свердловская область
61,3417,1200,34,Ростовская область
23,3155,1859,27,Краснодарский край
40,3123,854,23,Калужская область
24,3119,697,28,Красноярский край
71,3005,1189,20,Тульская область
51,2868,1617,7,Мурманская область
62,2865,548,7,Рязанская область
32,2840,1416,31,Брянская область
16,2697,1825,9,Республика Татарстан
2,2602,793,18,Республика Башкортостан
15,2523,1416,23,Республика Северная Осетия — Алания
76,2424,493,13,Ярославская область
46,2422,874,8,Курская область
68,2400,794,5,Тамбовская область
47,2380,973,8,Ленинградская область
64,2321,699,18,Саратовская область
21,2195,686,9,Республика Чувашия
33,2194,311,16,Владимирская область
7,2171,560,8,Кабардино-Балкарская Республика
34,2109,691,14,Волгоградская область
74,2073,754,11,Челябинская область
54,2043,882,27,Новосибирская область
89,2025,686,5,Ямало-Ненецкий автономный округ
63,1900,578,15,Самарская область
26,1855,711,38,Ставропольский край
73,1764,462,6,Ульяновская область
57,1740,804,10,Орловская область
6,1734,779,38,Республика Ингушетия
31,1654,583,12,Белгородская область
58,1612,1146,13,Пензенская область
25,1595,584,15,Приморский край
13,1580,531,12,Республика Мордовия
27,1572,678,10,Хабаровский край
86,1568,545,15,Ханты-Мансийский АО
48,1568,463,4,Липецкая область
67,1536,541,13,Смоленская область
56,1524,880,5,Оренбургская область
37,1505,509,17,Ивановская область
12,1438,1069,8,Республика Марий Эл
36,1419,982,14,Воронежская область
72,1366,591,7,Тюменская область
59,1324,706,14,Пермский край
30,1298,646,8,Астраханская область
69,1273,848,15,Тверская область
22,1254,620,7,Алтайский край
43,1191,744,7,Кировская область
14,1177,541,6,Республика Саха (Якутия)
39,1158,530,18,Калининградская область
3,1124,514,6,Республика Бурятия
11,1105,541,19,Республика Коми
20,1066,659,12,Чеченская Республика
38,958,207,9,Иркутская область
55,925,192,16,Омская область
29,925,407,4,Архангельская область
8,856,344,11,Республика Калмыкия
53,784,261,5,Новгородская область
19,778,426,10,Республика Хакасия
9,732,243,4,Карачаево-Черкесская Республика
75,727,371,12,Забайкальский край
1,622,290,9,Республика Адыгея
35,603,244,4,Вологодская область
41,595,171,2,Камчатский край
17,576,57,1,Республика Тыва
44,560,289,8,Костромская область
60,543,201,9,Псковская область
18,492,323,12,Удмуртская Республика
70,479,122,4,Томская область
42,391,142,7,Кемеровская область
28,340,95,1,Амурская область
91,324,152,3,Республика Крым
10,284,75,1,Республика Карелия
79,263,113,2,Еврейская автономная область
49,218,140,3,Магаданская область
45,177,68,0,Курганская область
92,154,113,2,Севастополь
4,92,46,0,Республика Алтай
65,66,36,0,Сахалинская область
83,62,10,0,Ненецкий автономный округ
87,58,30,1,Чукотский автономный округ
99,335882,107936,3388,Всего
