Region Id,Sick,Healed,Die,Region Name
77,1423828,1221766,23538,Москва
78,487921,467994,17392,Санкт-Петербург
50,339935,274580,6707,Московская область
52,129376,118945,4484,Нижегородская область
61,102093,91489,4795,Ростовская область
66,97244,90571,3997,Свердловская область
36,94242,89178,3272,Воронежская область
24,80979,71399,4065,Красноярский край
38,77229,69719,3023,Иркутская область
63,69710,66221,2389,Самарская область
29,69310,65965,1056,Архангельская область
64,68094,64116,1457,Саратовская область
74,67169,62345,1876,Челябинская область
34,64956,60131,1585,Волгоградская область
59,64487,57394,2816,Пермский край
86,61392,58742,836,Ханты-Мансийский АО
73,60447,57425,1771,Ульяновская область
26,58895,54569,1739,Ставропольский край
27,58568,54105,525,Хабаровский край
22,56475,47545,2568,Алтайский край
51,56475,49819,1383,Мурманская область
23,53965,45940,3640,Краснодарский край
55,53747,50266,1543,Омская область
10,51981,48773,658,Республика Карелия
91,51695,45217,1583,Республика Крым
58,51410,45721,1206,Пензенская область
47,50946,45560,1867,Ленинградская область
35,50004,45103,1222,Вологодская область
56,50001,43794,1150,Оренбургская область
75,49953,45633,793,Забайкальский край
11,49260,45515,1070,Республика Коми
25,49138,43797,832,Приморский край
54,48606,42687,2144,Новосибирская область
69,48140,42354,1238,Тверская область
43,47871,45216,401,Кировская область
32,47748,43961,612,Брянская область
3,47387,43046,1434,Республика Бурятия
76,45525,41643,752,Ярославская область
71,44304,39878,2285,Тульская область
2,43141,40357,646,Республика Башкортостан
46,42418,40448,981,Курская область
14,42276,38650,801,Республика Саха (Якутия)
31,41770,39751,790,Белгородская область
42,41661,39234,868,Кемеровская область
72,41088,39081,759,Тюменская область
89,41043,39254,439,Ямало-Ненецкий автономный округ
60,40990,34240,497,Псковская область
37,39115,36538,1324,Ивановская область
33,38551,35898,1317,Владимирская область
40,38386,36515,400,Калужская область
57,38362,36308,771,Орловская область
39,38332,36581,550,Калининградская область
30,37889,34927,901,Астраханская область
5,37537,33805,1578,Республика Дагестан
67,37145,32437,1186,Смоленская область
18,36849,32630,1088,Удмуртская Республика
68,35664,33960,632,Тамбовская область
70,34877,32903,481,Томская область
48,34842,30841,962,Липецкая область
53,33225,32039,187,Новгородская область
62,32309,30428,676,Рязанская область
21,27886,25468,1604,Республика Чувашия
19,26576,23949,642,Республика Хакасия
7,25398,24074,521,Кабардино-Балкарская Республика
65,25354,24062,78,Сахалинская область
28,25080,23679,314,Амурская область
44,24367,20613,547,Костромская область
45,23226,21929,465,Курганская область
16,22854,20448,560,Республика Татарстан
13,22510,20127,353,Республика Мордовия
8,22467,20976,426,Республика Калмыкия
9,21233,20432,204,Карачаево-Черкесская Республика
4,18295,17272,258,Республика Алтай
92,17798,15516,774,Севастополь
17,17656,16602,225,Республика Тыва
15,17610,16732,234,Республика Северная Осетия — Алания
6,16525,15816,197,Республика Ингушетия
41,15717,14248,238,Камчатский край
1,15343,14571,264,Республика Адыгея
12,14850,14057,328,Республика Марий Эл
20,13462,12500,185,Чеченская Республика
49,8922,8468,122,Магаданская область
79,4978,4405,158,Еврейская автономная область
83,1310,1181,10,Ненецкий автономный округ
87,907,765,8,Чукотский автономный округ
99,5758300,5182837,142253,Всего
