Region Id,Sick,Healed,Die,Region Name
77,1484672,1326132,25003,Москва
78,515266,490621,18763,Санкт-Петербург
50,373093,301700,7019,Московская область
52,136801,124645,4873,Нижегородская область
61,106822,95076,5058,Ростовская область
66,103933,96724,4225,Свердловская область
36,100658,94207,3455,Воронежская область
24,87602,73906,4297,Красноярский край
38,82657,71500,3507,Иркутская область
63,73606,69037,2554,Самарская область
29,72439,68248,1082,Архангельская область
64,71325,66734,1639,Саратовская область
74,71211,64463,2046,Челябинская область
59,69985,61877,3075,Пермский край
34,69026,61843,1722,Волгоградская область
86,63969,60637,910,Ханты-Мансийский АО
73,63811,59735,1914,Ульяновская область
27,63203,57118,596,Хабаровский край
26,62429,55869,1834,Ставропольский край
22,60185,48436,2801,Алтайский край
51,60117,50664,1502,Мурманская область
55,58610,53242,1613,Омская область
23,57228,46778,3992,Краснодарский край
91,57147,48882,1693,Республика Крым
10,54641,51127,701,Республика Карелия
58,54581,46079,1457,Пензенская область
47,54390,46646,2022,Ленинградская область
75,54312,48824,892,Забайкальский край
56,54023,45635,1216,Оренбургская область
11,53224,46938,1154,Республика Коми
35,53160,47476,1327,Вологодская область
25,52747,46547,889,Приморский край
32,52151,47301,730,Брянская область
69,51832,43901,1305,Тверская область
54,51281,44054,2270,Новосибирская область
3,50857,46302,1630,Республика Бурятия
43,49448,46634,422,Кировская область
76,48338,42947,818,Ярославская область
2,46460,43004,723,Республика Башкортостан
71,46408,40699,2386,Тульская область
46,45114,42540,1054,Курская область
72,44631,41783,927,Тюменская область
42,44441,41809,939,Кемеровская область
14,43685,39432,867,Республика Саха (Якутия)
31,43603,40821,855,Белгородская область
60,42809,35488,542,Псковская область
89,42714,40667,460,Ямало-Ненецкий автономный округ
33,41748,38912,1395,Владимирская область
39,41560,38852,567,Калининградская область
30,41355,36017,1024,Астраханская область
37,40595,37651,1367,Ивановская область
5,40301,36030,1655,Республика Дагестан
40,40189,37784,448,Калужская область
67,40142,33740,1280,Смоленская область
57,39589,37395,815,Орловская область
18,38837,33256,1161,Удмуртская Республика
48,38017,33200,1077,Липецкая область
68,37019,35047,674,Тамбовская область
70,36332,33206,496,Томская область
53,35392,33290,203,Новгородская область
62,34254,31936,759,Рязанская область
19,29040,25430,712,Республика Хакасия
21,28781,26209,1674,Республика Чувашия
28,26777,24369,331,Амурская область
65,26688,25010,103,Сахалинская область
7,26400,24434,572,Кабардино-Балкарская Республика
44,26217,21756,588,Костромская область
45,24877,22855,476,Курганская область
8,23995,21451,459,Республика Калмыкия
16,23572,20997,592,Республика Татарстан
13,23382,20729,390,Республика Мордовия
9,21983,20599,262,Карачаево-Черкесская Республика
17,20120,17299,228,Республика Тыва
92,19624,17256,819,Севастополь
4,19052,17730,264,Республика Алтай
15,18324,16987,249,Республика Северная Осетия — Алания
6,17248,16095,208,Республика Ингушетия
41,16408,14410,238,Камчатский край
1,15916,14883,284,Республика Адыгея
12,15660,14505,354,Республика Марий Эл
20,15095,12801,277,Чеченская Республика
49,9293,8591,144,Магаданская область
79,5462,4457,172,Еврейская автономная область
83,1495,1257,10,Ненецкий автономный округ
87,1085,802,9,Чукотский автономный округ
99,6102469,5471956,153095,Всего
