Region Id,Sick,Healed,Die,Region Name
77,750934,577544,10540,Москва
78,208325,120901,6999,Санкт-Петербург
50,141204,100028,2719,Московская область
52,65307,58254,1503,Нижегородская область
66,54939,47253,1360,Свердловская область
61,48168,38809,1859,Ростовская область
24,43576,37102,1530,Красноярский край
36,42719,41036,970,Воронежская область
29,39965,30698,400,Архангельская область
86,39283,35196,505,Ханты-Мансийский АО
38,38116,33305,1109,Иркутская область
73,33771,30724,435,Ульяновская область
51,33667,30847,599,Мурманская область
34,32941,31217,413,Волгоградская область
26,32886,29434,680,Ставропольский край
64,32873,28292,363,Саратовская область
27,32014,27266,196,Хабаровский край
74,31918,22955,461,Челябинская область
22,30979,28369,768,Алтайский край
89,30538,22795,310,Ямало-Ненецкий автономный округ
63,28639,26392,540,Самарская область
55,27898,25279,803,Омская область
11,27791,24603,525,Республика Коми
59,27650,21724,1008,Пермский край
25,27139,19180,333,Приморский край
56,27134,23672,302,Оренбургская область
54,26471,22221,895,Новосибирская область
23,26036,17572,809,Краснодарский край
75,25012,22797,358,Забайкальский край
14,24648,22097,358,Республика Саха (Якутия)
42,24448,21279,449,Кемеровская область
58,24253,19860,296,Пензенская область
10,24201,17031,141,Республика Карелия
3,23961,21432,547,Республика Бурятия
43,23419,16725,219,Кировская область
70,22736,18183,206,Томская область
91,22110,16674,436,Республика Крым
5,22044,18941,1073,Республика Дагестан
72,21918,20544,186,Тюменская область
47,21773,19562,200,Ленинградская область
32,21321,18910,214,Брянская область
71,20974,18363,657,Тульская область
76,20584,19270,155,Ярославская область
35,20189,15428,333,Вологодская область
31,20150,18313,211,Белгородская область
69,20135,14739,435,Тверская область
57,19761,17647,245,Орловская область
60,19621,10037,96,Псковская область
37,19583,14484,432,Ивановская область
40,19517,18227,150,Калужская область
46,19146,17338,272,Курская область
18,17703,14164,362,Удмуртская Республика
2,17580,13846,126,Республика Башкортостан
30,17401,11903,343,Астраханская область
33,16950,15240,419,Владимирская область
62,16905,15420,129,Рязанская область
53,16423,11899,98,Новгородская область
68,16249,14273,164,Тамбовская область
19,16020,12984,218,Республика Хакасия
39,15881,12519,155,Калининградская область
67,15605,11798,307,Смоленская область
21,15329,13672,431,Республика Чувашия
7,14903,12835,250,Кабардино-Балкарская Республика
28,14621,13040,105,Амурская область
48,14571,11043,211,Липецкая область
65,14420,11234,14,Сахалинская область
9,14305,12736,38,Карачаево-Черкесская Республика
17,14264,13035,157,Республика Тыва
44,14014,10365,210,Костромская область
8,13843,11392,186,Республика Калмыкия
4,13183,12537,80,Республика Алтай
13,12704,10411,83,Республика Мордовия
16,12378,10533,170,Республика Татарстан
6,11336,9476,127,Республика Ингушетия
15,11218,9960,85,Республика Северная Осетия — Алания
45,11044,9746,149,Курганская область
1,10223,8154,80,Республика Адыгея
41,9406,8296,82,Камчатский край
12,8722,7740,113,Республика Марий Эл
20,7441,3469,88,Чеченская Республика
49,6648,6129,61,Магаданская область
92,6011,5557,202,Севастополь
79,3568,2455,62,Еврейская автономная область
83,751,678,0,Ненецкий автономный округ
87,498,432,4,Чукотский автономный округ
99,2906503,2319520,51912,Всего
