Region Id,Sick,Healed,Die,Region Name
77,1511940,1366386,25779,Москва
78,532551,506156,19372,Санкт-Петербург
50,388491,318115,7269,Московская область
52,141634,129042,5124,Нижегородская область
61,110493,97645,5241,Ростовская область
66,108468,100748,4402,Свердловская область
36,104986,96742,3537,Воронежская область
24,91934,77401,4490,Красноярский край
38,86229,73064,3762,Иркутская область
63,77239,71265,2670,Самарская область
29,74377,69783,1084,Архангельская область
74,74191,66552,2182,Челябинская область
59,73992,65408,3278,Пермский край
64,73585,68514,1775,Саратовская область
34,71886,63953,1845,Волгоградская область
73,66159,61736,1998,Ульяновская область
27,66085,59554,632,Хабаровский край
86,65740,61825,950,Ханты-Мансийский АО
26,65229,56923,1898,Ставропольский край
22,62639,49168,2970,Алтайский край
51,62359,51223,1580,Мурманская область
55,62010,54894,1673,Омская область
91,60577,50917,1779,Республика Крым
23,59577,47288,4267,Краснодарский край
56,56959,47252,1282,Оренбургская область
75,56883,50753,951,Забайкальский край
58,56668,46416,1644,Пензенская область
47,56562,47328,2123,Ленинградская область
10,56145,52712,728,Республика Карелия
11,55729,47999,1220,Республика Коми
35,55207,49250,1391,Вологодская область
25,55078,48576,930,Приморский край
32,54613,49593,817,Брянская область
69,54152,46049,1337,Тверская область
54,53114,44813,2358,Новосибирская область
3,52757,47287,1707,Республика Бурятия
43,50550,47541,435,Кировская область
76,50132,43825,861,Ярославская область
2,48769,44919,788,Республика Башкортостан
71,47682,41235,2462,Тульская область
72,47127,43648,998,Тюменская область
46,46831,43733,1102,Курская область
42,46274,43565,989,Кемеровская область
14,44876,39713,907,Республика Саха (Якутия)
31,44870,41595,900,Белгородская область
30,43962,36709,1127,Астраханская область
89,43888,41692,483,Ямало-Ненецкий автономный округ
60,43874,36252,573,Псковская область
33,43640,40524,1469,Владимирская область
39,43470,40293,578,Калининградская область
5,42117,37565,1765,Республика Дагестан
67,41824,34620,1327,Смоленская область
37,41626,38344,1393,Ивановская область
40,41422,38695,481,Калужская область
57,40335,38036,850,Орловская область
18,40227,33692,1206,Удмуртская Республика
48,40212,34497,1159,Липецкая область
68,37870,35697,700,Тамбовская область
70,37418,33536,506,Томская область
53,36780,34302,232,Новгородская область
62,35415,32903,808,Рязанская область
19,30645,26404,770,Республика Хакасия
21,29434,26806,1736,Республика Чувашия
28,27981,24935,346,Амурская область
65,27647,25744,131,Сахалинская область
44,27455,22625,608,Костромская область
7,27180,25198,610,Кабардино-Балкарская Республика
45,26028,23681,495,Курганская область
8,25049,21853,487,Республика Калмыкия
16,24032,21289,616,Республика Татарстан
13,24003,21139,410,Республика Мордовия
9,22503,20716,314,Карачаево-Черкесская Республика
17,21663,17882,229,Республика Тыва
92,21126,18334,862,Севастополь
4,19536,18046,273,Республика Алтай
15,18882,17256,265,Республика Северная Осетия — Алания
6,17745,16328,219,Республика Ингушетия
41,16888,14523,242,Камчатский край
1,16405,15174,288,Республика Адыгея
20,16214,13060,343,Чеченская Республика
12,16202,14745,388,Республика Марий Эл
49,9550,8754,158,Магаданская область
79,5813,4469,183,Еврейская автономная область
83,1602,1487,11,Ненецкий автономный округ
87,1173,874,9,Чукотский автономный округ
99,6312185,5640783,160137,Всего
