Region Id,Sick,Healed,Die,Region Name
77,1294154,1119837,21512,Москва
78,458401,429120,15421,Санкт-Петербург
50,292353,239809,6355,Московская область
52,121986,115002,4000,Нижегородская область
61,97521,89393,4613,Ростовская область
66,91933,85709,3692,Свердловская область
36,88330,83613,3126,Воронежская область
24,75872,69392,3880,Красноярский край
38,72324,68697,2602,Иркутская область
63,66164,63130,2182,Самарская область
29,65477,62741,1020,Архангельская область
64,65076,61959,1240,Саратовская область
74,63698,59873,1737,Челябинская область
34,61677,58604,1460,Волгоградская область
59,59656,54000,2609,Пермский край
86,58938,57197,804,Ханты-Мансийский АО
73,57813,55258,1610,Ульяновская область
26,56145,53284,1618,Ставропольский край
27,54054,51629,456,Хабаровский край
22,53060,47142,2390,Алтайский край
51,52697,48846,1266,Мурманская область
23,50565,44896,3268,Краснодарский край
55,49163,46657,1472,Омская область
58,48845,45340,926,Пензенская область
10,48656,46843,602,Республика Карелия
47,47349,44169,1662,Ленинградская область
35,47169,43873,1139,Вологодская область
91,46165,42280,1450,Республика Крым
56,45826,42206,1064,Оренбургская область
43,45720,43199,381,Кировская область
25,45720,42069,748,Приморский край
54,45399,40751,1992,Новосибирская область
11,45195,43830,981,Республика Коми
75,44762,42392,700,Забайкальский край
69,44137,40824,1150,Тверская область
76,42805,40452,672,Ярославская область
32,42312,40970,410,Брянская область
3,41675,39688,1028,Республика Бурятия
71,41494,38733,2160,Тульская область
14,40507,36837,747,Республика Саха (Якутия)
2,40191,37969,566,Республика Башкортостан
31,40124,37914,731,Белгородская область
46,39830,38163,896,Курская область
89,39633,38509,426,Ямало-Ненецкий автономный округ
60,38759,33089,442,Псковская область
42,38553,37040,779,Кемеровская область
72,38056,36459,634,Тюменская область
37,37550,35438,1265,Ивановская область
40,36764,35126,358,Калужская область
57,36663,34807,717,Орловская область
30,35162,33912,821,Астраханская область
39,35075,33846,523,Калининградская область
18,34981,31861,1021,Удмуртская Республика
5,34745,32064,1518,Республика Дагестан
33,34686,32227,1250,Владимирская область
68,34139,32590,584,Тамбовская область
70,33623,31971,459,Томская область
67,32933,30682,1082,Смоленская область
48,32860,29707,842,Липецкая область
53,31751,30892,182,Новгородская область
62,30369,28810,574,Рязанская область
21,26789,24504,1504,Республика Чувашия
7,24641,23852,486,Кабардино-Балкарская Республика
19,24083,22775,572,Республика Хакасия
65,23933,23090,58,Сахалинская область
28,23403,22701,297,Амурская область
44,22406,19471,503,Костромская область
16,22121,19642,523,Республика Татарстан
45,22009,21021,435,Курганская область
13,21593,19333,312,Республика Мордовия
8,21231,20526,400,Республика Калмыкия
9,20713,20308,165,Карачаево-Черкесская Республика
4,17512,16896,247,Республика Алтай
15,17186,16491,224,Республика Северная Осетия — Алания
17,16142,15812,203,Республика Тыва
6,16009,15624,190,Республика Ингушетия
92,15711,14245,710,Севастополь
41,14932,14095,238,Камчатский край
1,14868,14335,230,Республика Адыгея
12,14009,13479,272,Республика Марий Эл
20,12535,12244,145,Чеченская Республика
49,8586,8357,114,Магаданская область
79,4608,4355,146,Еврейская автономная область
83,1158,1114,4,Ненецкий автономный округ
87,786,743,8,Чукотский автономный округ
99,5334204,4878333,129801,Всего
