Region Id,Sick,Healed,Die,Region Name
77,222209,152193,3831,Москва
50,57876,36052,911,Московская область
78,24469,18155,1182,Санкт-Петербург
52,17709,11369,242,Нижегородская область
66,13048,7614,101,Свердловская область
61,9706,6103,127,Ростовская область
86,9219,4662,56,Ханты-Мансийский АО
24,9044,4128,137,Красноярский край
5,7905,5824,380,Республика Дагестан
36,7754,4326,41,Воронежская область
38,7533,2850,63,Иркутская область
74,7339,3770,88,Челябинская область
71,6762,5653,111,Тульская область
64,6546,3550,44,Саратовская область
34,6419,3028,39,Волгоградская область
32,6271,4489,34,Брянская область
54,6085,3618,99,Новосибирская область
40,6066,3685,44,Калужская область
23,6043,4793,78,Краснодарский край
73,5888,3155,43,Ульяновская область
89,5783,2434,39,Ямало-Ненецкий автономный округ
29,5674,2915,61,Архангельская область
2,5405,3104,18,Республика Башкортостан
51,5346,3591,16,Мурманская область
62,5237,3648,19,Рязанская область
26,5225,3049,98,Ставропольский край
46,5138,3122,36,Курская область
21,5134,2920,32,Республика Чувашия
7,5061,3688,53,Кабардино-Балкарская Республика
58,5045,4869,42,Пензенская область
63,4900,2805,56,Самарская область
76,4825,3366,19,Ярославская область
68,4772,2930,19,Тамбовская область
37,4761,2967,45,Ивановская область
67,4619,2413,65,Смоленская область
17,4605,1217,3,Республика Тыва
16,4595,3710,12,Республика Татарстан
31,4583,3636,42,Белгородская область
57,4544,2908,66,Орловская область
47,4473,4179,32,Ленинградская область
33,4408,2837,65,Владимирская область
25,4383,2874,46,Приморский край
27,4300,2182,29,Хабаровский край
14,4267,3033,32,Республика Саха (Якутия)
22,4059,2972,36,Алтайский край
15,4028,3542,67,Республика Северная Осетия — Алания
56,3853,2914,19,Оренбургская область
48,3816,2409,16,Липецкая область
59,3743,2728,78,Пермский край
55,3701,2023,30,Омская область
69,3668,2617,72,Тверская область
9,3599,1491,13,Карачаево-Черкесская Республика
30,3513,2352,32,Астраханская область
11,3463,1731,33,Республика Коми
13,3431,2250,27,Республика Мордовия
43,3246,2643,37,Кировская область
75,3161,2107,42,Забайкальский край
72,3155,1893,18,Тюменская область
6,3069,2467,68,Республика Ингушетия
12,2990,2830,23,Республика Марий Эл
3,2957,2028,19,Республика Бурятия
53,2931,837,26,Новгородская область
60,2830,1035,23,Псковская область
39,2455,1515,38,Калининградская область
70,2307,1134,14,Томская область
41,2245,963,28,Камчатский край
1,1935,1340,14,Республика Адыгея
19,1904,1356,15,Республика Хакасия
28,1734,825,13,Амурская область
20,1723,1195,23,Чеченская Республика
42,1703,768,9,Кемеровская область
35,1628,1220,17,Вологодская область
44,1591,947,21,Костромская область
8,1523,1067,23,Республика Калмыкия
18,1440,1068,16,Удмуртская Республика
10,1337,576,3,Республика Карелия
65,828,338,0,Сахалинская область
45,794,452,1,Курганская область
49,791,361,4,Магаданская область
91,691,517,11,Республика Крым
4,681,306,1,Республика Алтай
79,428,353,5,Еврейская автономная область
92,235,179,4,Севастополь
87,138,130,1,Чукотский автономный округ
83,107,38,0,Ненецкий автономный округ
99,654405,422931,9536,Всего
