Region Id,Sick,Healed,Die,Region Name
77,1674065,1509679,29595,Москва
78,641870,594918,22382,Санкт-Петербург
50,463189,401990,8280,Московская область
52,175106,159223,6901,Нижегородская область
66,143763,132235,6687,Свердловская область
61,143236,123040,7067,Ростовская область
36,138693,113855,4539,Воронежская область
24,119501,105990,6027,Красноярский край
38,112491,101157,4922,Иркутская область
63,110947,88902,4094,Самарская область
59,106221,92743,5115,Пермский край
74,99561,85421,3627,Челябинская область
34,95344,84886,2990,Волгоградская область
29,92151,85420,1196,Архангельская область
64,91746,83139,3271,Саратовская область
26,89073,70249,3292,Ставропольский край
55,87804,69743,2268,Омская область
27,86593,80485,833,Хабаровский край
73,86105,75367,2707,Ульяновская область
91,83241,71086,2672,Республика Крым
56,80615,69041,2121,Оренбургская область
22,80134,59921,4386,Алтайский край
86,76896,73105,1127,Ханты-Мансийский АО
23,75911,55416,6512,Краснодарский край
51,74060,55837,2139,Мурманская область
58,72934,58245,2928,Пензенская область
11,72446,65813,1826,Республика Коми
2,71650,63108,1843,Республика Башкортостан
47,71405,53486,2488,Ленинградская область
35,71167,64241,1973,Вологодская область
25,70855,63173,1182,Приморский край
75,70647,61416,1209,Забайкальский край
69,69009,59609,1692,Тверская область
10,67836,64663,899,Республика Карелия
32,67831,62443,1551,Брянская область
54,65119,51431,3100,Новосибирская область
72,64011,55372,2016,Тюменская область
76,63442,55468,1253,Ярославская область
30,61035,47447,1732,Астраханская область
3,59795,51362,1876,Республика Бурятия
46,59703,53295,1491,Курская область
43,58929,54819,548,Кировская область
42,58247,55867,1345,Кемеровская область
39,57252,50680,798,Калининградская область
33,56306,50891,2029,Владимирская область
14,56159,42362,1274,Республика Саха (Якутия)
71,55875,48048,3118,Тульская область
31,55785,51109,1207,Белгородская область
18,55672,44876,2220,Удмуртская Республика
48,55269,48433,1755,Липецкая область
5,52920,49014,2579,Республика Дагестан
60,52005,44815,823,Псковская область
67,51937,45438,1782,Смоленская область
89,51404,49335,704,Ямало-Ненецкий автономный округ
37,50629,45949,1664,Ивановская область
40,49386,46966,749,Калужская область
57,47643,44892,1020,Орловская область
53,45677,42298,461,Новгородская область
68,44643,42191,955,Тамбовская область
70,44522,37089,573,Томская область
62,43628,40197,1186,Рязанская область
19,40012,35186,1153,Республика Хакасия
28,36619,30558,459,Амурская область
44,34895,29156,815,Костромская область
21,34811,31448,2427,Республика Чувашия
45,34685,31371,738,Курганская область
65,33544,32630,318,Сахалинская область
7,32650,30688,824,Кабардино-Балкарская Республика
92,32443,28950,1154,Севастополь
8,30991,29361,620,Республика Калмыкия
13,28914,24672,592,Республика Мордовия
16,27734,23595,784,Республика Татарстан
17,27158,23349,282,Республика Тыва
9,25963,22919,658,Карачаево-Черкесская Республика
15,23588,21543,643,Республика Северная Осетия — Алания
20,23239,21591,630,Чеченская Республика
6,22101,20416,336,Республика Ингушетия
4,21866,20650,373,Республика Алтай
12,20279,19247,620,Республика Марий Эл
1,20099,17893,458,Республика Адыгея
41,20087,15702,376,Камчатский край
49,11198,10500,261,Магаданская область
79,8348,6831,269,Еврейская автономная область
83,2415,2280,46,Ненецкий автономный округ
87,1990,1620,18,Чукотский автономный округ
99,7746718,6840845,215453,Всего
