Region Id,Sick,Healed,Die,Region Name
77,2012582,1846440,36202,Москва
78,837645,780167,27574,Санкт-Петербург
50,630472,573555,11701,Московская область
52,228373,203369,9597,Нижегородская область
63,196360,147642,6131,Самарская область
66,194252,167381,9182,Свердловская область
36,191276,142019,6681,Воронежская область
61,190062,167577,9419,Ростовская область
24,168729,152434,8322,Красноярский край
59,156058,136443,7322,Пермский край
38,152386,123699,6775,Иркутская область
74,141063,131642,5811,Челябинская область
64,130594,116762,4961,Саратовская область
55,127270,108151,3086,Омская область
34,126882,115707,5373,Волгоградская область
91,125969,116936,4157,Республика Крым
26,123330,96332,5910,Ставропольский край
27,121570,107539,1196,Хабаровский край
29,121288,111181,1492,Архангельская область
2,119155,108230,4237,Республика Башкортостан
73,118590,113230,3666,Ульяновская область
22,115776,94096,6376,Алтайский край
23,114779,91773,9584,Краснодарский край
56,106739,92723,3385,Оренбургская область
58,99612,77874,4547,Пензенская область
47,98852,81828,2967,Ленинградская область
25,98542,82511,1508,Приморский край
35,98050,88366,2877,Вологодская область
69,96439,85837,2299,Тверская область
11,95800,79550,2540,Республика Коми
32,94847,89602,2759,Брянская область
75,94530,82514,1771,Забайкальский край
86,94481,87742,1932,Ханты-Мансийский АО
54,91682,62022,4126,Новосибирская область
51,90576,72941,2720,Мурманская область
10,88424,83837,1166,Республика Карелия
72,87852,73418,3277,Тюменская область
76,83612,70710,1782,Ярославская область
67,83443,66986,2307,Смоленская область
48,82411,75793,2710,Липецкая область
42,82255,74015,1676,Кемеровская область
46,80972,71181,1971,Курская область
39,80691,77108,1208,Калининградская область
31,79916,69643,1695,Белгородская область
30,79542,70856,2341,Астраханская область
33,79263,61892,2900,Владимирская область
18,78426,66856,3202,Удмуртская Республика
43,77217,65802,731,Кировская область
14,75213,70745,1764,Республика Саха (Якутия)
3,74775,69081,2355,Республика Бурятия
71,73397,64698,4160,Тульская область
60,70051,63406,1214,Псковская область
57,69016,60531,1443,Орловская область
37,66606,57137,2415,Ивановская область
5,64908,59595,3132,Республика Дагестан
53,64115,57879,739,Новгородская область
40,63797,59753,1167,Калужская область
89,61252,55578,940,Ямало-Ненецкий автономный округ
70,60656,46068,661,Томская область
62,60292,55167,2417,Рязанская область
68,59481,55809,1644,Тамбовская область
19,52996,49430,1898,Республика Хакасия
28,52496,41579,589,Амурская область
92,52252,49019,1818,Севастополь
45,49294,42867,973,Курганская область
44,48241,43652,1079,Костромская область
21,45926,40097,3733,Республика Чувашия
16,41963,35327,1395,Республика Татарстан
7,41216,37367,1374,Кабардино-Балкарская Республика
65,41109,39274,507,Сахалинская область
13,39745,33443,995,Республика Мордовия
8,33877,32314,721,Республика Калмыкия
9,31720,27811,900,Карачаево-Черкесская Республика
17,31448,28889,317,Республика Тыва
20,30386,28481,905,Чеченская Республика
15,30362,27623,912,Республика Северная Осетия — Алания
12,28916,24805,917,Республика Марий Эл
6,28047,26159,463,Республика Ингушетия
1,26586,21899,712,Республика Адыгея
4,25076,22914,500,Республика Алтай
41,23529,17945,504,Камчатский край
49,13501,12629,341,Магаданская область
79,11372,10378,398,Еврейская автономная область
83,3456,3230,85,Ненецкий автономный округ
87,2942,2675,32,Чукотский автономный округ
99,10318650,9139166,301271,Всего
