Region Id,Sick,Healed,Die,Region Name
77,703502,539859,10022,Москва
78,182022,102497,6460,Санкт-Петербург
50,130697,92219,2540,Московская область
52,61811,55125,1393,Нижегородская область
66,52141,44418,1248,Свердловская область
61,45453,36464,1702,Ростовская область
24,41251,34143,1409,Красноярский край
36,40003,38375,845,Воронежская область
86,37703,33462,478,Ханты-Мансийский АО
29,37202,27981,377,Архангельская область
38,36202,31699,993,Иркутская область
73,31773,28789,415,Ульяновская область
51,31700,28923,559,Мурманская область
26,31209,27603,636,Ставропольский край
64,31030,26295,322,Саратовская область
34,31029,29525,378,Волгоградская область
74,29737,22760,406,Челябинская область
27,29619,23808,186,Хабаровский край
22,29463,27047,704,Алтайский край
89,29224,21176,291,Ямало-Ненецкий автономный округ
63,26515,24330,508,Самарская область
55,26214,23588,750,Омская область
56,25888,22516,271,Оренбургская область
11,25797,22257,468,Республика Коми
25,25461,17897,297,Приморский край
59,25339,19407,879,Пермский край
54,25304,20944,846,Новосибирская область
23,24736,16711,724,Краснодарский край
42,23364,20044,432,Кемеровская область
75,23204,21036,341,Забайкальский край
14,23192,20696,324,Республика Саха (Якутия)
58,22909,19041,278,Пензенская область
3,22479,20387,516,Республика Бурятия
43,21773,15110,212,Кировская область
10,21606,13988,129,Республика Карелия
70,21422,16696,194,Томская область
5,20973,18185,1038,Республика Дагестан
72,20748,19430,169,Тюменская область
47,20176,17399,183,Ленинградская область
32,19919,17605,168,Брянская область
91,19634,14763,383,Республика Крым
71,19520,17089,577,Тульская область
76,19252,18079,122,Ярославская область
31,18878,16790,173,Белгородская область
57,18511,16327,226,Орловская область
69,18495,13231,417,Тверская область
40,18333,17083,131,Калужская область
37,18333,13548,368,Ивановская область
46,17867,16110,245,Курская область
35,17619,13031,290,Вологодская область
60,16950,8418,86,Псковская область
2,16472,13146,108,Республика Башкортостан
18,16242,12868,342,Удмуртская Республика
30,16140,11253,313,Астраханская область
62,15958,14521,114,Рязанская область
33,15647,13986,401,Владимирская область
68,15219,13227,144,Тамбовская область
53,14964,10745,97,Новгородская область
19,14768,11621,171,Республика Хакасия
67,14527,10637,299,Смоленская область
39,14481,11133,139,Калининградская область
21,14436,12915,379,Республика Чувашия
7,14199,11929,243,Кабардино-Балкарская Республика
17,13747,12583,140,Республика Тыва
9,13652,12123,37,Карачаево-Черкесская Республика
28,13611,12090,99,Амурская область
48,13433,10332,175,Липецкая область
65,13406,10292,11,Сахалинская область
44,13198,9812,203,Костромская область
8,13121,10786,173,Республика Калмыкия
4,12597,12103,59,Республика Алтай
13,12083,9855,76,Республика Мордовия
16,11693,10251,164,Республика Татарстан
6,10729,9095,123,Республика Ингушетия
15,10605,9340,81,Республика Северная Осетия — Алания
45,10287,9024,127,Курганская область
1,9542,7556,73,Республика Адыгея
41,8850,7799,82,Камчатский край
12,8351,7424,108,Республика Марий Эл
20,6455,3062,84,Чеченская Республика
49,6353,5819,58,Магаданская область
92,5445,5041,175,Севастополь
79,3371,2266,57,Еврейская автономная область
83,726,675,0,Ненецкий автономный округ
87,455,397,4,Чукотский автономный округ
99,2707945,2149610,47968,Всего
