Region Id,Sick,Healed,Die,Region Name
77,50646,4610,546,Москва
50,10917,389,90,Московская область
78,3726,708,29,Санкт-Петербург
52,1794,177,11,Нижегородская область
5,1231,88,12,Республика Дагестан
51,1126,98,4,Мурманская область
23,951,208,20,Краснодарский край
71,873,79,6,Тульская область
61,864,89,3,Ростовская область
62,840,47,3,Рязанская область
47,834,115,1,Ленинградская область
32,783,163,4,Брянская область
40,772,32,12,Калужская область
16,752,78,1,Республика Татарстан
2,691,80,14,Республика Башкортостан
6,679,102,19,Республика Ингушетия
15,670,72,2,Республика Северная Осетия — Алания
13,659,49,3,Республика Мордовия
46,658,66,4,Курская область
33,634,32,5,Владимирская область
66,629,96,1,Свердловская область
11,611,63,5,Республика Коми
24,609,64,7,Красноярский край
21,539,70,8,Республика Чувашия
68,537,77,1,Тамбовская область
12,535,274,2,Республика Марий Эл
26,519,81,10,Ставропольский край
69,518,39,1,Тверская область
57,498,59,3,Орловская область
27,498,53,5,Хабаровский край
56,493,108,3,Оренбургская область
76,483,43,4,Ярославская область
59,481,87,5,Пермский край
43,466,41,4,Кировская область
20,465,79,7,Чеченская Республика
36,459,57,8,Воронежская область
54,436,63,4,Новосибирская область
74,427,49,1,Челябинская область
72,420,88,3,Тюменская область
7,412,50,2,Кабардино-Балкарская Республика
89,409,101,1,Ямало-Ненецкий автономный округ
67,403,26,3,Смоленская область
64,392,49,2,Саратовская область
48,384,67,2,Липецкая область
73,379,15,4,Ульяновская область
25,367,33,3,Приморский край
86,366,67,2,Ханты-Мансийский АО
58,364,96,7,Пензенская область
30,350,60,4,Астраханская область
22,348,45,1,Алтайский край
9,330,14,2,Карачаево-Черкесская Республика
31,327,38,3,Белгородская область
37,327,70,2,Ивановская область
63,327,33,5,Самарская область
39,326,66,3,Калининградская область
34,313,46,8,Волгоградская область
53,266,22,2,Новгородская область
3,245,83,2,Республика Бурятия
41,241,14,0,Камчатский край
19,228,20,7,Республика Хакасия
18,217,28,6,Удмуртская Республика
44,193,25,3,Костромская область
29,185,45,1,Архангельская область
8,183,37,3,Республика Калмыкия
14,183,25,2,Республика Саха (Якутия)
35,166,45,0,Вологодская область
1,154,37,3,Республика Адыгея
60,142,14,8,Псковская область
79,118,9,0,Еврейская автономная область
42,114,12,2,Кемеровская область
75,109,25,0,Забайкальский край
38,101,37,4,Иркутская область
49,99,3,2,Магаданская область
55,87,22,2,Омская область
70,87,19,0,Томская область
91,79,34,0,Республика Крым
92,77,9,0,Севастополь
10,63,7,0,Республика Карелия
28,46,10,0,Амурская область
45,39,9,0,Курганская область
17,31,25,0,Республика Тыва
83,30,1,0,Ненецкий автономный округ
4,30,0,0,Республика Алтай
65,22,19,0,Сахалинская область
87,17,1,0,Чукотский автономный округ
99,99399,10286,972,Всего
