Region Id,Sick,Healed,Die,Region Name
77,993998,914626,15547,Москва
78,376787,320435,11487,Санкт-Петербург
50,220420,180332,4963,Московская область
52,100397,93282,2583,Нижегородская область
66,79347,72429,2487,Свердловская область
61,75748,66478,3242,Ростовская область
36,70625,64827,2042,Воронежская область
24,64065,59269,2924,Красноярский край
29,57840,52829,718,Архангельская область
38,57752,55362,1854,Иркутская область
74,52505,46447,1067,Челябинская область
86,52466,50530,762,Ханты-Мансийский АО
64,51354,46224,695,Саратовская область
63,51214,47601,952,Самарская область
34,50961,48750,837,Волгоградская область
27,49486,46904,304,Хабаровский край
73,48704,45280,866,Ульяновская область
59,48519,41234,1808,Пермский край
26,48289,44734,1132,Ставропольский край
51,47513,46312,993,Мурманская область
22,44805,40144,1573,Алтайский край
55,41855,38638,1251,Омская область
10,41853,38078,331,Республика Карелия
25,41148,36268,648,Приморский край
35,40621,37614,838,Вологодская область
11,40215,39072,762,Республика Коми
23,39837,34749,2069,Краснодарский край
58,39704,35866,460,Пензенская область
75,39587,37921,555,Забайкальский край
56,38355,35480,650,Оренбургская область
43,37699,33281,304,Кировская область
89,37457,35696,403,Ямало-Ненецкий автономный округ
47,37408,34449,729,Ленинградская область
54,36805,33686,1510,Новосибирская область
91,36367,32847,979,Республика Крым
69,35077,32760,666,Тверская область
3,34631,32470,732,Республика Бурятия
71,34168,31642,1353,Тульская область
76,34031,32664,439,Ярославская область
32,33799,32952,263,Брянская область
14,32936,31541,528,Республика Саха (Якутия)
60,32797,21844,188,Псковская область
31,32397,29732,512,Белгородская область
42,32213,31349,571,Кемеровская область
72,32116,30303,309,Тюменская область
46,31913,28631,490,Курская область
37,31207,29405,964,Ивановская область
57,31089,28340,464,Орловская область
40,30774,28536,269,Калужская область
70,30661,29013,329,Томская область
5,30185,27934,1361,Республика Дагестан
2,29922,24100,305,Республика Башкортостан
30,29192,23412,590,Астраханская область
39,29035,26594,282,Калининградская область
18,28972,25719,677,Удмуртская Республика
33,28468,25656,923,Владимирская область
53,27749,24449,115,Новгородская область
68,27378,25175,365,Тамбовская область
67,26911,25713,665,Смоленская область
48,25688,22254,462,Липецкая область
62,25106,23219,317,Рязанская область
21,21881,20013,1089,Республика Чувашия
65,21756,20764,35,Сахалинская область
7,21664,20358,383,Кабардино-Балкарская Республика
19,21492,20565,479,Республика Хакасия
28,21347,19951,193,Амурская область
9,19343,17723,64,Карачаево-Черкесская Республика
8,19325,18427,302,Республика Калмыкия
44,18816,16033,357,Костромская область
16,18485,15118,367,Республика Татарстан
13,18262,16240,174,Республика Мордовия
45,18253,16402,322,Курганская область
4,16364,16135,179,Республика Алтай
15,15964,14654,157,Республика Северная Осетия — Алания
17,15704,14655,193,Республика Тыва
6,14883,13159,175,Республика Ингушетия
1,13901,12454,155,Республика Адыгея
41,13770,12563,143,Камчатский край
92,12460,11546,523,Севастополь
12,12047,10997,180,Республика Марий Эл
20,11413,10979,113,Чеченская Республика
49,8184,7927,98,Магаданская область
79,4369,4161,122,Еврейская автономная область
83,1046,957,3,Ненецкий автономный округ
87,703,665,5,Чукотский автономный округ
99,4351553,3945527,90275,Всего
