Region Id,Sick,Healed,Die,Region Name
77,185374,88269,2624,Москва
50,40455,8809,495,Московская область
78,16689,6008,223,Санкт-Петербург
52,10503,3980,111,Нижегородская область
66,6024,2510,31,Свердловская область
5,5228,4457,271,Республика Дагестан
61,5195,1834,40,Ростовская область
24,4530,1259,40,Красноярский край
40,4092,1614,32,Калужская область
71,4074,1921,39,Тульская область
23,3987,2842,36,Краснодарский край
32,3885,2422,31,Брянская область
62,3653,1075,9,Рязанская область
2,3409,1138,18,Республика Башкортостан
34,3334,1097,20,Волгоградская область
16,3297,2814,10,Республика Татарстан
51,3296,2192,7,Мурманская область
76,3284,826,14,Ярославская область
64,3269,1206,34,Саратовская область
46,3123,1452,13,Курская область
68,3110,1221,8,Тамбовская область
21,3061,1319,14,Республика Чувашия
15,3055,2070,56,Республика Северная Осетия — Алания
74,3042,1336,19,Челябинская область
54,3020,1214,34,Новосибирская область
7,2978,1272,21,Кабардино-Балкарская Республика
47,2928,1674,15,Ленинградская область
33,2797,839,24,Владимирская область
86,2736,870,18,Ханты-Мансийский АО
63,2724,1072,22,Самарская область
73,2672,743,10,Ульяновская область
26,2653,1174,47,Ставропольский край
58,2502,1966,20,Пензенская область
31,2471,999,20,Белгородская область
89,2466,1163,10,Ямало-Ненецкий автономный округ
67,2409,821,41,Смоленская область
57,2372,1231,26,Орловская область
48,2261,742,6,Липецкая область
36,2234,1499,16,Воронежская область
27,2209,1083,12,Хабаровский край
38,2189,405,13,Иркутская область
6,2164,906,52,Республика Ингушетия
37,2140,864,18,Ивановская область
29,2124,659,7,Архангельская область
14,2116,943,8,Республика Саха (Якутия)
25,2103,1160,19,Приморский край
56,2032,1196,7,Оренбургская область
22,1985,833,12,Алтайский край
13,1970,898,13,Республика Мордовия
30,1937,1014,19,Астраханская область
12,1854,1445,13,Республика Марий Эл
59,1839,1147,22,Пермский край
43,1828,981,17,Кировская область
72,1702,869,8,Тюменская область
69,1695,1147,28,Тверская область
39,1607,670,24,Калининградская область
3,1563,874,10,Республика Бурятия
55,1437,386,18,Омская область
53,1430,391,8,Новгородская область
11,1393,748,24,Республика Коми
20,1264,847,13,Чеченская Республика
9,1204,340,5,Карачаево-Черкесская Республика
75,1165,576,21,Забайкальский край
17,1161,174,2,Республика Тыва
8,1085,518,15,Республика Калмыкия
19,1020,585,10,Республика Хакасия
35,979,380,7,Вологодская область
41,916,269,8,Камчатский край
60,910,359,10,Псковская область
1,890,413,9,Республика Адыгея
44,804,420,11,Костромская область
70,739,340,11,Томская область
18,717,425,12,Удмуртская Республика
42,589,259,7,Кемеровская область
28,546,188,5,Амурская область
10,453,191,1,Республика Карелия
91,387,247,3,Республика Крым
79,314,211,3,Еврейская автономная область
45,252,134,0,Курганская область
49,248,199,3,Магаданская область
92,168,136,3,Севастополь
4,133,80,0,Республика Алтай
65,133,54,0,Сахалинская область
87,81,56,1,Чукотский автономный округ
83,74,15,0,Ненецкий автономный округ
99,423741,186985,5037,Всего
