Region Id,Sick,Healed,Die,Region Name
77,222871,153248,3870,Москва
50,58193,36802,921,Московская область
78,24727,19004,1227,Санкт-Петербург
52,17943,11589,249,Нижегородская область
66,13272,7737,107,Свердловская область
61,9796,6173,130,Ростовская область
86,9485,4762,59,Ханты-Мансийский АО
24,9181,4517,137,Красноярский край
5,7968,5902,383,Республика Дагестан
36,7908,4338,41,Воронежская область
38,7776,2927,66,Иркутская область
74,7473,3830,88,Челябинская область
71,6836,5805,114,Тульская область
64,6645,3569,44,Саратовская область
34,6508,3057,41,Волгоградская область
32,6325,4541,34,Брянская область
54,6177,3714,101,Новосибирская область
40,6117,3690,44,Калужская область
23,6102,4827,79,Краснодарский край
73,5993,3208,43,Ульяновская область
89,5980,2462,40,Ямало-Ненецкий автономный округ
29,5790,2989,61,Архангельская область
51,5485,3609,16,Мурманская область
2,5450,3144,18,Республика Башкортостан
26,5318,3081,99,Ставропольский край
62,5277,3671,19,Рязанская область
21,5194,2940,33,Республика Чувашия
46,5193,3195,37,Курская область
58,5118,4869,43,Пензенская область
7,5109,3782,54,Кабардино-Балкарская Республика
63,4973,2834,56,Самарская область
76,4866,3420,19,Ярославская область
37,4829,2973,45,Ивановская область
68,4816,2961,19,Тамбовская область
17,4717,1323,3,Республика Тыва
67,4659,2450,66,Смоленская область
31,4637,3663,42,Белгородская область
16,4634,3720,12,Республика Татарстан
57,4579,2911,66,Орловская область
47,4530,4185,32,Ленинградская область
25,4458,2904,48,Приморский край
33,4456,2857,65,Владимирская область
27,4386,2200,29,Хабаровский край
14,4315,3084,32,Республика Саха (Якутия)
22,4134,2991,38,Алтайский край
15,4049,3550,67,Республика Северная Осетия — Алания
56,3929,2939,20,Оренбургская область
48,3852,2414,17,Липецкая область
59,3801,2800,78,Пермский край
55,3780,2028,30,Омская область
69,3712,2618,72,Тверская область
9,3668,1597,15,Карачаево-Черкесская Республика
30,3548,2363,32,Астраханская область
11,3513,1782,33,Республика Коми
13,3467,2303,27,Республика Мордовия
43,3276,2711,38,Кировская область
72,3231,1942,18,Тюменская область
75,3212,2152,42,Забайкальский край
6,3088,2474,69,Республика Ингушетия
12,3020,2835,23,Республика Марий Эл
3,2991,2059,19,Республика Бурятия
53,2978,847,26,Новгородская область
60,2875,1091,23,Псковская область
39,2472,1538,38,Калининградская область
70,2364,1189,17,Томская область
41,2293,1073,28,Камчатский край
1,1981,1363,14,Республика Адыгея
19,1935,1361,15,Республика Хакасия
28,1765,842,13,Амурская область
42,1744,788,9,Кемеровская область
20,1736,1198,23,Чеченская Республика
8,1717,1075,23,Республика Калмыкия
35,1646,1224,17,Вологодская область
44,1612,955,21,Костромская область
18,1459,1069,16,Удмуртская Республика
10,1378,588,3,Республика Карелия
65,853,339,0,Сахалинская область
45,834,455,1,Курганская область
49,833,421,4,Магаданская область
4,745,314,1,Республика Алтай
91,698,517,11,Республика Крым
79,430,353,5,Еврейская автономная область
92,236,185,4,Севастополь
87,138,130,1,Чукотский автономный округ
83,107,38,0,Ненецкий автономный округ
99,661165,428978,9683,Всего
