Region Id,Sick,Healed,Die,Region Name
77,833412,659076,11582,Москва
78,260656,156711,8077,Санкт-Петербург
50,162382,119252,2985,Московская область
52,72190,64472,1728,Нижегородская область
66,60584,52949,1596,Свердловская область
61,53603,43811,2147,Ростовская область
36,48147,44350,1214,Воронежская область
24,48113,43000,1790,Красноярский край
29,44755,35947,447,Архангельская область
86,42415,38716,562,Ханты-Мансийский АО
38,41850,36738,1281,Иркутская область
73,37656,34372,474,Ульяновская область
51,37358,33745,670,Мурманская область
27,36750,32495,204,Хабаровский край
34,36738,34850,484,Волгоградская область
64,36668,31274,431,Саратовская область
26,36303,32589,768,Ставропольский край
74,36208,23371,560,Челябинская область
22,33957,31332,926,Алтайский край
89,32916,25934,343,Ямало-Ненецкий автономный округ
63,32897,30289,652,Самарская область
59,32208,25596,1183,Пермский край
11,31603,29629,593,Республика Коми
55,31392,28451,909,Омская область
25,30451,21839,395,Приморский край
56,29642,26048,362,Оренбургская область
10,29237,23171,171,Республика Карелия
23,28663,19215,1006,Краснодарский край
54,28629,24898,1008,Новосибирская область
75,28436,26327,386,Забайкальский край
14,27091,24602,400,Республика Саха (Якутия)
58,27046,21738,331,Пензенская область
43,26804,20425,235,Кировская область
3,26537,23868,604,Республика Бурятия
91,26477,20791,547,Республика Крым
42,26427,23543,479,Кемеровская область
70,25211,21070,222,Томская область
35,25019,20350,454,Вологодская область
47,24933,22304,275,Ленинградская область
60,24513,12769,102,Псковская область
5,24255,20920,1138,Республика Дагестан
72,24147,22704,207,Тюменская область
32,24142,21843,218,Брянская область
71,23865,20991,796,Тульская область
69,23416,18484,462,Тверская область
76,23239,21796,211,Ярославская область
31,22765,20480,272,Белгородская область
57,22234,19887,280,Орловская область
37,22191,16862,546,Ивановская область
40,21889,20260,184,Калужская область
46,21668,19391,314,Курская область
18,20727,17053,404,Удмуртская Республика
2,19910,15281,149,Республика Башкортостан
30,19877,13052,405,Астраханская область
33,19431,17261,530,Владимирская область
53,19335,14152,99,Новгородская область
39,18862,17043,187,Калининградская область
62,18833,17157,173,Рязанская область
68,18452,16253,197,Тамбовская область
19,18080,15135,285,Республика Хакасия
67,17851,14000,345,Смоленская область
21,16905,15232,580,Республика Чувашия
48,16855,12592,275,Липецкая область
28,16533,14777,105,Амурская область
65,16457,13853,17,Сахалинская область
7,16325,14511,271,Кабардино-Балкарская Республика
9,15560,13995,42,Карачаево-Черкесская Республика
44,15365,11551,241,Костромская область
8,15254,12774,202,Республика Калмыкия
17,14866,13696,157,Республика Тыва
4,14019,13202,108,Республика Алтай
13,13925,11523,97,Республика Мордовия
16,13728,10821,200,Республика Татарстан
45,12525,10989,190,Курганская область
6,12482,10495,143,Республика Ингушетия
15,12436,11027,101,Республика Северная Осетия — Алания
1,11420,9380,95,Республика Адыгея
41,10476,9186,82,Камчатский край
12,9435,8342,125,Республика Марий Эл
20,9207,5249,95,Чеченская Республика
92,7194,6635,253,Севастополь
49,7191,6653,65,Магаданская область
79,3827,3084,73,Еврейская автономная область
83,807,704,0,Ненецкий автономный округ
87,546,485,4,Чукотский автономный округ
99,3284384,2662668,59506,Всего
