Region Id,Sick,Healed,Die,Region Name
77,546,15,2,Москва
50,41,7,0,Московская область
78,26,5,0,Санкт-Петербург
66,20,0,0,Свердловская область
14,14,0,0,Республика Саха (Якутия)
63,12,0,0,Самарская область
16,10,0,0,Республика Татарстан
59,10,0,0,Пермский край
23,9,0,0,Краснодарский край
52,8,1,0,Нижегородская область
24,8,3,0,Красноярский край
39,8,1,0,Калининградская область
43,7,0,0,Кировская область
71,7,0,0,Тульская область
91,7,0,0,Республика Крым
60,6,0,0,Псковская область
36,6,0,0,Воронежская область
48,5,3,0,Липецкая область
74,5,0,0,Челябинская область
26,5,0,0,Ставропольский край
54,5,0,0,Новосибирская область
27,5,0,0,Хабаровский край
2,4,0,0,Республика Башкортостан
7,4,0,0,Кабардино-Балкарская Республика
56,4,0,0,Оренбургская область
86,4,0,0,Ханты-Мансийский АО
68,3,0,0,Тамбовская область
47,3,0,0,Ленинградская область
11,3,0,0,Республика Коми
69,3,0,0,Тверская область
42,3,1,0,Кемеровская область
72,3,1,0,Тюменская область
29,3,0,0,Архангельская область
18,2,0,0,Удмуртская Республика
70,2,0,0,Томская область
19,2,0,0,Республика Хакасия
62,2,0,0,Рязанская область
58,2,0,0,Пензенская область
3,2,0,0,Республика Бурятия
25,2,0,0,Приморский край
32,2,0,0,Брянская область
40,2,0,0,Калужская область
57,2,0,0,Орловская область
73,1,0,0,Ульяновская область
21,1,0,0,Республика Чувашия
53,1,0,0,Новгородская область
61,1,0,0,Ростовская область
20,1,0,0,Чеченская Республика
51,1,0,0,Мурманская область
76,1,0,0,Ярославская область
75,1,1,0,Забайкальский край
37,1,0,0,Ивановская область
45,1,0,0,Курганская область
64,1,0,0,Саратовская область
31,1,0,0,Белгородская область
34,1,0,0,Волгоградская область
99,840,38,2,Всего
