Region Id,Sick,Healed,Die,Region Name
77,178196,78324,2408,Москва
50,38238,7720,424,Московская область
78,15580,5373,191,Санкт-Петербург
52,9533,3637,93,Нижегородская область
66,5184,2142,26,Свердловская область
5,4830,4422,226,Республика Дагестан
61,4580,1672,38,Ростовская область
24,4121,887,39,Красноярский край
40,3834,1469,31,Калужская область
71,3751,1779,36,Тульская область
23,3744,2636,31,Краснодарский край
32,3578,2109,31,Брянская область
62,3432,945,7,Рязанская область
2,3185,1028,18,Республика Башкортостан
51,3181,2034,7,Мурманская область
16,3142,2585,10,Республика Татарстан
76,3055,751,14,Ярославская область
64,2936,1118,34,Саратовская область
46,2922,1339,10,Курская область
68,2916,1088,7,Тамбовская область
15,2907,1918,46,Республика Северная Осетия — Алания
34,2868,981,18,Волгоградская область
21,2798,1212,14,Республика Чувашия
47,2768,1513,11,Ленинградская область
7,2750,1054,16,Кабардино-Балкарская Республика
54,2705,1089,32,Новосибирская область
74,2659,1180,16,Челябинская область
33,2617,685,21,Владимирская область
63,2527,948,20,Самарская область
26,2404,1042,46,Ставропольский край
73,2369,700,8,Ульяновская область
89,2310,953,9,Ямало-Ненецкий автономный округ
86,2300,752,18,Ханты-Мансийский АО
58,2245,1761,19,Пензенская область
57,2225,1137,24,Орловская область
31,2223,876,18,Белгородская область
67,2119,733,34,Смоленская область
48,2048,715,5,Липецкая область
6,2044,843,50,Республика Ингушетия
27,2018,958,11,Хабаровский край
36,1946,1413,15,Воронежская область
25,1943,1047,19,Приморский край
37,1900,783,18,Ивановская область
56,1871,1196,6,Оренбургская область
13,1860,777,12,Республика Мордовия
14,1819,824,8,Республика Саха (Якутия)
29,1796,587,5,Архангельская область
22,1779,767,12,Алтайский край
12,1733,1358,13,Республика Марий Эл
30,1693,899,15,Астраханская область
38,1660,316,11,Иркутская область
59,1656,1042,20,Пермский край
43,1629,950,15,Кировская область
72,1608,790,8,Тюменская область
69,1560,1079,22,Тверская область
39,1460,629,24,Калининградская область
3,1438,756,10,Республика Бурятия
55,1318,340,18,Омская область
11,1293,685,23,Республика Коми
53,1230,388,8,Новгородская область
20,1209,825,13,Чеченская Республика
75,1052,513,19,Забайкальский край
8,1019,477,14,Республика Калмыкия
9,1005,304,5,Карачаево-Черкесская Республика
17,997,91,2,Республика Тыва
19,940,558,10,Республика Хакасия
35,882,332,7,Вологодская область
1,813,354,9,Республика Адыгея
41,805,257,8,Камчатский край
60,765,332,10,Псковская область
44,719,388,10,Костромская область
70,667,307,11,Томская область
18,629,410,12,Удмуртская Республика
42,495,228,7,Кемеровская область
28,486,161,5,Амурская область
10,407,165,1,Республика Карелия
91,369,229,3,Республика Крым
79,299,198,3,Еврейская автономная область
49,238,183,3,Магаданская область
45,218,105,0,Курганская область
92,161,129,3,Севастополь
4,116,71,0,Республика Алтай
65,101,53,0,Сахалинская область
87,78,53,1,Чукотский автономный округ
83,71,12,0,Ненецкий автономный округ
99,396575,167469,4555,Всего
