Region Id,Sick,Healed,Die,Region Name
77,216095,139248,3643,Москва
50,54879,26198,798,Московская область
78,22632,13868,904,Санкт-Петербург
52,15990,8864,205,Нижегородская область
66,11311,5972,75,Свердловская область
61,8815,4378,94,Ростовская область
24,7875,3132,93,Красноярский край
5,7340,4997,357,Республика Дагестан
86,6900,3435,37,Ханты-Мансийский АО
36,6259,3640,31,Воронежская область
71,6137,4779,86,Тульская область
74,6083,3015,70,Челябинская область
32,5729,4170,34,Брянская область
38,5726,1953,40,Иркутская область
40,5694,3159,43,Калужская область
64,5671,2789,42,Саратовская область
34,5622,2454,34,Волгоградская область
23,5561,4277,67,Краснодарский край
54,5248,2893,76,Новосибирская область
73,5026,2406,35,Ульяновская область
2,5011,2482,18,Республика Башкортостан
62,4900,3147,17,Рязанская область
29,4755,1996,33,Архангельская область
21,4678,2605,24,Республика Чувашия
46,4607,2659,28,Курская область
51,4586,3165,9,Мурманская область
7,4585,2729,47,Кабардино-Балкарская Республика
26,4541,2523,85,Ставропольский край
76,4482,2686,17,Ярославская область
58,4451,3894,35,Пензенская область
63,4451,2309,53,Самарская область
89,4416,1904,30,Ямало-Ненецкий автономный округ
68,4413,2396,15,Тамбовская область
67,4293,1916,61,Смоленская область
16,4271,3652,11,Республика Татарстан
57,4241,2382,46,Орловская область
37,4176,2498,35,Ивановская область
47,4067,3932,27,Ленинградская область
31,4048,2824,41,Белгородская область
33,4006,2278,54,Владимирская область
15,3826,3386,66,Республика Северная Осетия — Алания
14,3817,2587,24,Республика Саха (Якутия)
25,3728,2151,37,Приморский край
27,3669,1894,24,Хабаровский край
17,3575,603,3,Республика Тыва
48,3487,1973,12,Липецкая область
22,3445,2470,29,Алтайский край
56,3310,2528,14,Оренбургская область
59,3266,2325,66,Пермский край
69,3256,2070,61,Тверская область
30,3242,2157,28,Астраханская область
55,3100,1767,27,Омская область
13,3094,1915,24,Республика Мордовия
9,2983,993,10,Карачаево-Черкесская Республика
43,2952,2196,33,Кировская область
11,2926,1254,29,Республика Коми
6,2860,2332,67,Республика Ингушетия
12,2745,2667,20,Республика Марий Эл
72,2667,1580,16,Тюменская область
75,2667,1556,40,Забайкальский край
3,2634,1762,16,Республика Бурятия
53,2535,631,20,Новгородская область
60,2414,736,19,Псковская область
39,2348,1300,33,Калининградская область
70,1846,810,14,Томская область
41,1834,600,28,Камчатский край
20,1634,1174,20,Чеченская Республика
19,1631,1218,15,Республика Хакасия
1,1607,1028,12,Республика Адыгея
35,1466,1042,17,Вологодская область
28,1444,575,7,Амурская область
42,1396,583,8,Кемеровская область
44,1386,759,15,Костромская область
8,1340,956,18,Республика Калмыкия
18,1272,884,15,Удмуртская Республика
10,1043,416,2,Республика Карелия
91,613,416,7,Республика Крым
49,609,288,4,Магаданская область
45,591,312,0,Курганская область
65,567,103,0,Сахалинская область
4,466,190,0,Республика Алтай
79,400,328,5,Еврейская автономная область
92,214,166,3,Севастополь
87,134,111,1,Чукотский автономный округ
83,95,33,0,Ненецкий автономный округ
99,599705,356429,8359,Всего
