Region Id,Sick,Healed,Die,Region Name
77,990395,911109,15394,Москва
78,373931,314903,11350,Санкт-Петербург
50,218860,178563,4872,Московская область
52,99264,91983,2551,Нижегородская область
66,78865,71912,2456,Свердловская область
61,74960,65621,3220,Ростовская область
36,69845,63980,2002,Воронежская область
24,63640,58860,2887,Красноярский край
29,57493,52258,698,Архангельская область
38,57139,54490,1832,Иркутская область
86,52187,50225,759,Ханты-Мансийский АО
74,52051,45956,1048,Челябинская область
64,50828,45821,674,Саратовская область
34,50527,48338,819,Волгоградская область
63,50437,46754,935,Самарская область
27,49330,46691,298,Хабаровский край
73,48395,44951,849,Ульяновская область
26,48104,44360,1117,Ставропольский край
59,48059,40677,1783,Пермский край
51,47291,46132,982,Мурманская область
22,44436,39933,1563,Алтайский край
55,41613,38317,1239,Омская область
10,41536,37640,325,Республика Карелия
25,40927,36135,643,Приморский край
35,40276,37215,828,Вологодская область
11,39990,38838,759,Республика Коми
23,39433,34388,2028,Краснодарский край
58,39323,35556,456,Пензенская область
75,39311,37682,547,Забайкальский край
56,38131,35310,639,Оренбургская область
89,37356,35545,403,Ямало-Ненецкий автономный округ
43,37355,32698,300,Кировская область
47,37014,33951,703,Ленинградская область
54,36499,33501,1489,Новосибирская область
91,36188,32573,965,Республика Крым
69,34686,32278,654,Тверская область
3,34340,32293,727,Республика Бурятия
71,33836,31359,1327,Тульская область
76,33688,32263,431,Ярославская область
32,33542,32696,263,Брянская область
14,32825,31473,522,Республика Саха (Якутия)
60,32557,21735,181,Псковская область
31,32114,29598,503,Белгородская область
42,32053,31196,564,Кемеровская область
72,31886,30058,305,Тюменская область
46,31570,28304,483,Курская область
37,31024,29311,955,Ивановская область
57,30850,28067,457,Орловская область
70,30552,28765,326,Томская область
40,30501,28262,266,Калужская область
5,30069,27814,1360,Республика Дагестан
2,29524,23872,297,Республика Башкортостан
30,28944,22556,583,Астраханская область
39,28852,26315,279,Калининградская область
18,28748,25494,663,Удмуртская Республика
33,28223,25361,908,Владимирская область
53,27592,24219,115,Новгородская область
68,27062,25029,359,Тамбовская область
67,26720,25343,650,Смоленская область
48,25393,22037,453,Липецкая область
62,24919,23017,312,Рязанская область
21,21747,19893,1072,Республика Чувашия
65,21735,20672,34,Сахалинская область
7,21467,20146,380,Кабардино-Балкарская Республика
19,21446,20513,475,Республика Хакасия
28,21259,19804,188,Амурская область
9,19281,17602,64,Карачаево-Черкесская Республика
8,19244,18292,302,Республика Калмыкия
44,18688,15941,357,Костромская область
16,18334,15026,360,Республика Татарстан
13,18142,16114,169,Республика Мордовия
45,18082,16214,322,Курганская область
4,16350,16097,173,Республика Алтай
15,15890,14550,157,Республика Северная Осетия — Алания
17,15689,14632,193,Республика Тыва
6,14844,13128,174,Республика Ингушетия
1,13869,12360,154,Республика Адыгея
41,13705,12461,133,Камчатский край
92,12325,11450,515,Севастополь
12,11972,10877,179,Республика Марий Эл
20,11377,10900,113,Чеченская Республика
49,8171,7907,97,Магаданская область
79,4352,4153,119,Еврейская автономная область
83,1045,951,3,Ненецкий автономный округ
87,703,660,5,Чукотский автономный округ
99,4322776,3911924,89094,Всего
