Region Id,Sick,Healed,Die,Region Name
77,258430,206804,4753,Москва
50,67308,50738,1171,Московская область
78,35552,25304,2357,Санкт-Петербург
52,26866,23901,451,Нижегородская область
66,24598,19626,420,Свердловская область
86,19221,17749,160,Ханты-Мансийский АО
38,16360,12225,242,Иркутская область
24,16202,13041,437,Красноярский край
61,16148,13693,318,Ростовская область
36,13538,12003,104,Воронежская область
74,13289,9001,103,Челябинская область
89,13135,12670,88,Ямало-Ненецкий автономный округ
51,12428,9825,152,Мурманская область
64,11782,7583,69,Саратовская область
73,11558,8718,91,Ульяновская область
34,11509,7837,85,Волгоградская область
22,11317,9914,111,Алтайский край
26,11247,7564,218,Ставропольский край
54,11094,9794,344,Новосибирская область
23,10681,8966,166,Краснодарский край
5,10586,9391,485,Республика Дагестан
29,10382,8845,245,Архангельская область
27,9718,7505,84,Хабаровский край
56,9437,7812,72,Оренбургская область
25,9123,7250,101,Приморский край
71,9087,7839,312,Тульская область
55,9070,7042,163,Омская область
63,8056,6487,123,Самарская область
32,8047,6614,35,Брянская область
40,7882,6663,64,Калужская область
58,7742,7317,103,Пензенская область
2,7601,6680,28,Республика Башкортостан
21,7585,6237,68,Республика Чувашия
59,7523,5274,202,Пермский край
72,7479,6875,29,Тюменская область
37,7175,5931,115,Ивановская область
14,7120,5816,79,Республика Саха (Якутия)
31,7117,6257,51,Белгородская область
76,6999,6197,32,Ярославская область
62,6993,6146,42,Рязанская область
46,6941,5798,53,Курская область
57,6769,5295,103,Орловская область
17,6681,6015,60,Республика Тыва
47,6626,4861,74,Ленинградская область
68,6610,5604,44,Тамбовская область
11,6407,5283,79,Республика Коми
7,6377,5998,77,Кабардино-Балкарская Республика
16,6338,5164,32,Республика Татарстан
43,6173,4902,95,Кировская область
33,6159,5383,193,Владимирская область
67,6071,5146,124,Смоленская область
42,5867,4079,26,Кемеровская область
30,5478,4803,67,Астраханская область
70,5371,4261,62,Томская область
13,5269,4139,38,Республика Мордовия
69,5259,4084,179,Тверская область
48,4968,4506,25,Липецкая область
3,4954,4290,46,Республика Бурятия
9,4860,4294,26,Карачаево-Черкесская Республика
15,4804,4336,67,Республика Северная Осетия — Алания
60,4458,3193,61,Псковская область
75,4446,4093,54,Забайкальский край
6,4232,3772,76,Республика Ингушетия
53,4216,3049,72,Новгородская область
12,4161,3685,37,Республика Марий Эл
65,4096,2315,0,Сахалинская область
8,3784,2534,48,Республика Калмыкия
41,3779,3127,42,Камчатский край
44,3325,2267,38,Костромская область
19,3308,3034,39,Республика Хакасия
39,3304,2688,58,Калининградская область
1,3273,2762,26,Республика Адыгея
28,3228,2898,47,Амурская область
35,3179,2690,34,Вологодская область
18,3013,2497,42,Удмуртская Республика
10,2916,1985,15,Республика Карелия
45,2846,2434,17,Курганская область
20,2240,1551,38,Чеченская Республика
91,2064,1423,27,Республика Крым
4,2020,1716,8,Республика Алтай
49,1793,1487,18,Магаданская область
79,598,534,9,Еврейская автономная область
92,470,364,17,Севастополь
83,305,113,0,Ненецкий автономный округ
87,168,161,2,Чукотский автономный округ
99,966189,779747,16568,Всего
