Region Id,Sick,Healed,Die,Region Name
77,31981,2267,261,Москва
50,6590,186,56,Московская область
78,2267,327,14,Санкт-Петербург
52,929,49,6,Нижегородская область
47,537,24,0,Ленинградская область
11,527,21,4,Республика Коми
51,506,56,3,Мурманская область
23,481,72,11,Краснодарский край
71,436,49,2,Тульская область
5,417,43,11,Республика Дагестан
32,399,62,1,Брянская область
61,398,15,0,Ростовская область
6,397,38,12,Республика Ингушетия
2,396,34,14,Республика Башкортостан
62,392,15,0,Рязанская область
24,392,28,2,Красноярский край
13,357,11,1,Республика Мордовия
69,356,15,0,Тверская область
16,355,33,0,Республика Татарстан
12,333,46,1,Республика Марий Эл
40,330,9,8,Калужская область
20,323,19,6,Чеченская Республика
72,319,28,2,Тюменская область
33,293,11,5,Владимирская область
26,277,37,5,Ставропольский край
46,276,26,3,Курская область
27,272,18,5,Хабаровский край
59,266,37,3,Пермский край
21,262,14,5,Республика Чувашия
56,254,32,2,Оренбургская область
67,244,4,2,Смоленская область
66,243,60,1,Свердловская область
68,240,14,0,Тамбовская область
57,238,10,2,Орловская область
36,236,30,7,Воронежская область
37,225,12,2,Ивановская область
43,216,18,3,Кировская область
48,213,62,2,Липецкая область
15,211,8,2,Республика Северная Осетия — Алания
86,203,29,1,Ханты-Мансийский АО
76,198,17,0,Ярославская область
58,196,6,5,Пензенская область
73,196,5,2,Ульяновская область
7,193,11,1,Кабардино-Балкарская Республика
64,190,19,0,Саратовская область
25,166,11,2,Приморский край
39,163,42,1,Калининградская область
3,153,49,2,Республика Бурятия
18,152,8,3,Удмуртская Республика
54,151,20,4,Новосибирская область
89,149,22,1,Ямало-Ненецкий автономный округ
30,148,13,3,Астраханская область
34,145,30,2,Волгоградская область
9,145,1,0,Карачаево-Черкесская Республика
31,144,12,2,Белгородская область
53,140,4,1,Новгородская область
22,136,9,0,Алтайский край
29,120,18,1,Архангельская область
14,116,16,0,Республика Саха (Якутия)
63,115,15,0,Самарская область
35,114,23,0,Вологодская область
1,113,26,3,Республика Адыгея
74,102,38,0,Челябинская область
8,88,12,3,Республика Калмыкия
44,88,7,2,Костромская область
19,87,4,0,Республика Хакасия
38,75,13,3,Иркутская область
49,67,1,0,Магаданская область
41,63,4,0,Камчатский край
60,62,9,6,Псковская область
75,61,5,0,Забайкальский край
42,56,11,1,Кемеровская область
79,52,6,0,Еврейская автономная область
91,46,23,0,Республика Крым
55,45,17,0,Омская область
70,43,4,0,Томская область
10,30,0,0,Республика Карелия
28,23,4,0,Амурская область
65,19,8,0,Сахалинская область
92,19,5,0,Севастополь
45,15,3,0,Курганская область
17,13,0,0,Республика Тыва
4,8,0,0,Республика Алтай
87,6,0,0,Чукотский автономный округ
83,1,0,0,Ненецкий автономный округ
99,57999,4420,513,Всего
