Region Id,Sick,Healed,Die,Region Name
77,297729,251018,5282,Москва
50,74076,56610,1351,Московская область
78,43608,29368,3004,Санкт-Петербург
52,32776,28584,583,Нижегородская область
66,29475,21967,607,Свердловская область
86,22813,21253,189,Ханты-Мансийский АО
61,22352,17749,514,Ростовская область
24,20232,15475,555,Красноярский край
38,19266,16295,297,Иркутская область
36,18350,16551,186,Воронежская область
26,16375,11759,328,Ставропольский край
74,15847,11776,135,Челябинская область
64,15742,10630,107,Саратовская область
73,15740,13343,171,Ульяновская область
89,15669,13489,100,Ямало-Ненецкий автономный округ
34,15350,13527,151,Волгоградская область
51,15174,12582,222,Мурманская область
23,14184,10590,287,Краснодарский край
22,14022,12641,211,Алтайский край
29,13736,10210,260,Архангельская область
5,13599,11729,638,Республика Дагестан
54,13314,12064,457,Новосибирская область
56,13072,11855,87,Оренбургская область
27,12238,9843,106,Хабаровский край
63,11996,9340,199,Самарская область
25,11898,10272,119,Приморский край
55,11213,9943,301,Омская область
58,11078,9038,136,Пензенская область
71,10230,9252,375,Тульская область
42,10171,7442,110,Кемеровская область
59,9991,6836,285,Пермский край
72,9674,7676,39,Тюменская область
14,9557,7101,97,Республика Саха (Якутия)
32,9534,7724,38,Брянская область
40,9311,7703,74,Калужская область
31,9000,8075,58,Белгородская область
2,8873,8551,41,Республика Башкортостан
37,8822,7026,136,Ивановская область
57,8707,7106,131,Орловская область
76,8700,8166,46,Ярославская область
43,8668,5782,133,Кировская область
21,8650,7298,97,Республика Чувашия
11,8533,7061,118,Республика Коми
47,8326,5604,98,Ленинградская область
62,8270,6765,51,Рязанская область
46,8209,6802,57,Курская область
17,7835,6849,84,Республика Тыва
68,7817,6740,46,Тамбовская область
7,7765,6529,94,Кабардино-Балкарская Республика
70,7670,6350,87,Томская область
33,7381,5952,221,Владимирская область
16,7284,6152,50,Республика Татарстан
30,7202,6419,116,Астраханская область
9,7194,4876,29,Карачаево-Черкесская Республика
3,7042,5999,71,Республика Бурятия
67,6663,5749,142,Смоленская область
8,6578,3983,75,Республика Калмыкия
13,6514,5430,41,Республика Мордовия
69,6449,4576,251,Тверская область
75,6427,5071,69,Забайкальский край
48,6188,5477,46,Липецкая область
15,5888,4793,70,Республика Северная Осетия — Алания
6,5779,4791,83,Республика Ингушетия
65,5694,4059,0,Сахалинская область
60,5514,4093,65,Псковская область
18,5476,3835,70,Удмуртская Республика
53,5358,3795,86,Новгородская область
12,4904,4270,50,Республика Марий Эл
44,4842,3516,79,Костромская область
35,4723,3808,47,Вологодская область
91,4657,2902,67,Республика Крым
41,4545,3325,67,Камчатский край
39,4506,3371,78,Калининградская область
19,4466,3843,48,Республика Хакасия
28,4362,3900,52,Амурская область
1,4149,3530,33,Республика Адыгея
10,4060,2942,36,Республика Карелия
45,3874,3264,34,Курганская область
4,3682,2735,12,Республика Алтай
49,3010,2335,26,Магаданская область
20,2441,1889,40,Чеченская Республика
92,1058,670,29,Севастополь
79,965,693,14,Еврейская автономная область
83,335,132,0,Ненецкий автономный округ
87,196,182,2,Чукотский автономный округ
99,1194643,970296,21077,Всего
