Region Id,Sick,Healed,Die,Region Name
77,1127417,1017740,19068,Москва
78,425127,386075,13657,Санкт-Петербург
50,258112,211623,5966,Московская область
52,115588,110959,3359,Нижегородская область
61,90721,81265,4172,Ростовская область
66,87492,81300,3232,Свердловская область
36,82408,77809,2743,Воронежская область
24,71756,66090,3620,Красноярский край
38,67805,64661,2342,Иркутская область
63,62977,60123,1677,Самарская область
29,62649,59457,962,Архангельская область
64,60631,55605,990,Саратовская область
74,60206,55868,1509,Челябинская область
34,58147,55462,1189,Волгоградская область
86,56635,55360,794,Ханты-Мансийский АО
59,55723,50338,2297,Пермский край
73,54483,51764,1270,Ульяновская область
26,53727,50815,1421,Ставропольский край
27,51979,49930,393,Хабаровский край
51,50630,47887,1179,Мурманская область
22,50527,45483,2151,Алтайский край
23,46738,41351,2821,Краснодарский край
55,46414,43996,1404,Омская область
10,46251,44458,502,Республика Карелия
58,45950,43331,710,Пензенская область
35,45339,42368,1053,Вологодская область
25,43842,41197,719,Приморский край
47,43641,40903,1275,Ленинградская область
11,43604,42326,923,Республика Коми
56,43125,39277,906,Оренбургская область
43,42919,40315,355,Кировская область
75,42647,41220,647,Забайкальский край
54,42033,38223,1805,Новосибирская область
91,41778,38566,1274,Республика Крым
69,40807,38555,953,Тверская область
76,39660,37880,560,Ярославская область
71,39170,36732,1938,Тульская область
32,39037,38199,311,Брянская область
89,38768,37576,416,Ямало-Ненецкий автономный округ
31,37677,35082,659,Белгородская область
3,37482,36277,869,Республика Бурятия
46,37311,35282,753,Курская область
60,36942,29883,367,Псковская область
2,36588,34198,481,Республика Башкортостан
14,36529,33169,625,Республика Саха (Якутия)
42,35920,34667,690,Кемеровская область
72,35786,34136,492,Тюменская область
37,35206,33266,1171,Ивановская область
57,34776,32768,626,Орловская область
40,34760,32984,322,Калужская область
30,33442,31978,746,Астраханская область
18,33302,30174,888,Удмуртская Республика
5,32921,30537,1470,Республика Дагестан
33,32638,30180,1144,Владимирская область
39,32520,31078,449,Калининградская область
70,32423,31367,411,Томская область
68,32064,29652,499,Тамбовская область
48,30636,27672,687,Липецкая область
53,30347,28972,134,Новгородская область
67,30029,28302,930,Смоленская область
62,28387,26836,481,Рязанская область
21,24878,22694,1393,Республика Чувашия
7,24036,23232,457,Кабардино-Балкарская Республика
65,22692,22259,43,Сахалинская область
19,22626,21715,536,Республика Хакасия
28,22473,21696,288,Амурская область
44,20959,18216,453,Костромская область
16,20911,17868,475,Республика Татарстан
45,20794,19426,401,Курганская область
8,20588,19913,359,Республика Калмыкия
13,20443,18316,256,Республика Мордовия
9,20221,19924,90,Карачаево-Черкесская Республика
4,16852,16551,241,Республика Алтай
15,16851,16176,198,Республика Северная Осетия — Алания
17,15872,15582,202,Республика Тыва
6,15577,13699,188,Республика Ингушетия
41,14557,13906,231,Камчатский край
1,14530,13984,188,Республика Адыгея
92,14358,13313,654,Севастополь
12,13247,12715,233,Республика Марий Эл
20,12122,11830,129,Чеченская Республика
49,8381,8197,102,Магаданская область
79,4474,4298,138,Еврейская автономная область
83,1097,1088,4,Ненецкий автономный округ
87,751,733,7,Чукотский автономный округ
99,4913439,4527878,114723,Всего
