Region Id,Sick,Healed,Die,Region Name
77,1537888,1404879,26482,Москва
78,553119,526189,19890,Санкт-Петербург
50,403427,335997,7551,Московская область
52,147624,134119,5403,Нижегородская область
61,115672,101464,5495,Ростовская область
66,114180,105759,4654,Свердловская область
36,110190,99460,3635,Воронежская область
24,97042,82983,4757,Красноярский край
38,90609,75932,4072,Иркутская область
63,82288,73513,2859,Самарская область
59,79217,69798,3597,Пермский край
74,78128,69569,2382,Челябинская область
29,76848,71540,1091,Архангельская область
64,76411,71006,1977,Саратовская область
34,75493,67093,2018,Волгоградская область
27,69558,63279,659,Хабаровский край
73,69132,63821,2091,Ульяновская область
26,68905,58595,2010,Ставропольский край
86,67706,63792,1002,Ханты-Мансийский АО
55,66275,56710,1748,Омская область
22,65669,50695,3203,Алтайский край
51,64898,51906,1672,Мурманская область
91,64798,53961,1935,Республика Крым
23,62421,48040,4631,Краснодарский край
56,60851,50073,1376,Оренбургская область
75,59761,53123,1000,Забайкальский край
58,59270,47252,1872,Пензенская область
47,59149,48310,2300,Ленинградская область
11,58790,49359,1313,Республика Коми
10,57972,54561,743,Республика Карелия
25,57914,51569,977,Приморский край
35,57709,51438,1481,Вологодская область
32,57197,52261,915,Брянская область
69,56835,48628,1406,Тверская область
54,55264,46148,2469,Новосибирская область
3,54434,48095,1748,Республика Бурятия
76,52306,45000,913,Ярославская область
43,51913,48431,452,Кировская область
2,51730,47510,885,Республика Башкортостан
72,50228,45644,1124,Тюменская область
71,49127,41946,2551,Тульская область
46,48947,45340,1171,Курская область
42,48430,45698,1045,Кемеровская область
30,47103,37794,1239,Астраханская область
31,46519,42947,949,Белгородская область
14,46451,40529,948,Республика Саха (Якутия)
33,45865,42313,1537,Владимирская область
39,45525,42013,585,Калининградская область
89,45343,43147,533,Ямало-Ненецкий автономный округ
60,45081,38037,613,Псковская область
5,44316,39563,1957,Республика Дагестан
67,43219,36293,1396,Смоленская область
37,42964,39371,1425,Ивановская область
40,42850,39714,525,Калужская область
48,42844,36738,1254,Липецкая область
18,42378,34741,1312,Удмуртская Республика
57,41403,38759,894,Орловская область
68,38895,36727,733,Тамбовская область
70,38759,33976,524,Томская область
53,38197,35395,277,Новгородская область
62,36767,33807,849,Рязанская область
19,32545,27331,836,Республика Хакасия
21,30286,27556,1832,Республика Чувашия
28,29525,25577,361,Амурская область
44,28949,23839,644,Костромская область
65,28826,26819,172,Сахалинская область
7,28152,26218,645,Кабардино-Балкарская Республика
45,27456,24619,540,Курганская область
8,26262,22780,505,Республика Калмыкия
13,24775,21651,437,Республика Мордовия
16,24583,21727,647,Республика Татарстан
92,23380,20010,933,Севастополь
17,23181,18482,241,Республика Тыва
9,23121,20952,372,Карачаево-Черкесская Республика
4,20023,18553,287,Республика Алтай
15,19601,17605,293,Республика Северная Осетия — Алания
6,18385,16778,249,Республика Ингушетия
20,17664,13810,389,Чеченская Республика
41,17487,14708,244,Камчатский край
1,17047,15535,308,Республика Адыгея
12,16872,15178,420,Республика Марий Эл
49,9861,8949,186,Магаданская область
79,6248,4757,189,Еврейская автономная область
83,1734,1599,20,Ненецкий автономный округ
87,1301,957,9,Чукотский автономный округ
99,6557068,5848340,168864,Всего
