Region Id,Sick,Healed,Die,Region Name
77,722178,557028,10243,Москва
78,193300,111781,6692,Санкт-Петербург
50,135130,95478,2645,Московская область
52,63302,56440,1440,Нижегородская область
66,53335,45629,1295,Свердловская область
61,46614,37506,1782,Ростовская область
24,42253,35453,1464,Красноярский край
36,41167,39530,902,Воронежская область
29,38391,29158,389,Архангельская область
86,38386,34262,489,Ханты-Мансийский АО
38,37013,32452,1042,Иркутская область
73,32635,29890,415,Ульяновская область
51,32540,29752,581,Мурманская область
26,31923,28448,656,Ставропольский край
34,31855,30239,393,Волгоградская область
64,31827,27162,340,Саратовская область
74,30666,22836,434,Челябинская область
27,30648,25257,193,Хабаровский край
22,30117,27522,732,Алтайский край
89,29791,21891,300,Ямало-Ненецкий автономный округ
63,27418,25214,529,Самарская область
55,26935,24319,774,Омская область
11,26658,23211,493,Республика Коми
56,26427,23004,287,Оренбургская область
59,26326,20471,933,Пермский край
25,26184,18550,313,Приморский край
54,25805,21570,866,Новосибирская область
23,25294,17122,762,Краснодарский край
75,23987,21934,349,Забайкальский край
42,23842,20585,440,Кемеровская область
14,23842,21327,339,Республика Саха (Якутия)
58,23485,19396,286,Пензенская область
3,23114,20926,528,Республика Бурятия
10,22638,15229,136,Республика Карелия
43,22469,15796,215,Кировская область
70,21984,17353,201,Томская область
5,21430,18475,1058,Республика Дагестан
72,21245,19910,175,Тюменская область
47,20861,18784,195,Ленинградская область
91,20695,15920,405,Республика Крым
32,20520,18515,181,Брянская область
71,20141,17635,608,Тульская область
76,19827,18565,136,Ярославская область
31,19426,17481,191,Белгородская область
69,19195,14022,429,Тверская область
57,19046,17047,236,Орловская область
37,18865,13927,402,Ивановская область
40,18838,17577,139,Калужская область
35,18727,14063,315,Вологодская область
46,18415,16643,259,Курская область
60,18041,9359,92,Псковская область
2,16944,13533,117,Республика Башкортостан
18,16870,13397,352,Удмуртская Республика
30,16678,11557,325,Астраханская область
62,16363,14915,123,Рязанская область
33,16202,14526,413,Владимирская область
68,15651,13892,152,Тамбовская область
53,15590,11447,97,Новгородская область
19,15306,12284,186,Республика Хакасия
39,15078,11869,142,Калининградская область
67,14987,11161,302,Смоленская область
21,14827,13222,400,Республика Чувашия
7,14500,12315,248,Кабардино-Балкарская Республика
28,14054,12512,105,Амурская область
17,13967,12782,157,Республика Тыва
9,13931,12393,37,Карачаево-Черкесская Республика
48,13905,10739,192,Липецкая область
65,13831,10794,12,Сахалинская область
44,13545,10073,204,Костромская область
8,13440,11105,181,Республика Калмыкия
4,12844,12307,68,Республика Алтай
13,12352,10096,79,Республика Мордовия
16,11975,10445,170,Республика Татарстан
6,10991,9262,123,Республика Ингушетия
15,10866,9649,83,Республика Северная Осетия — Алания
45,10612,9339,133,Курганская область
1,9847,7804,75,Республика Адыгея
41,9091,8027,82,Камчатский край
12,8511,7563,109,Республика Марий Эл
20,6876,3220,86,Чеченская Республика
49,6480,5947,59,Магаданская область
92,5682,5315,187,Севастополь
79,3457,2395,60,Еврейская автономная область
83,739,677,0,Ненецкий автономный округ
87,477,427,4,Чукотский автономный округ
99,2791220,2228633,49762,Всего
