Region Id,Sick,Healed,Die,Region Name
77,491542,354705,7573,Москва
50,94299,69908,1758,Московская область
78,76152,45871,4385,Санкт-Петербург
52,46521,39224,933,Нижегородская область
66,39690,31831,865,Свердловская область
61,34347,27440,1013,Ростовская область
86,30641,25602,301,Ханты-Мансийский АО
24,30240,22735,783,Красноярский край
36,28723,26748,394,Воронежская область
38,27290,23409,543,Иркутская область
29,24915,14311,309,Архангельская область
26,23737,18863,466,Ставропольский край
73,23342,18820,286,Ульяновская область
34,22945,20617,238,Волгоградская область
64,22898,15968,178,Саратовская область
89,22825,15779,176,Ямало-Ненецкий автономный округ
51,22569,18225,361,Мурманская область
22,21967,19508,404,Алтайский край
74,21156,18358,170,Челябинская область
56,19808,17309,149,Оренбургская область
54,19455,15935,640,Новосибирская область
27,19138,12634,145,Хабаровский край
23,19080,12265,491,Краснодарский край
55,18350,14549,434,Омская область
63,18230,16118,343,Самарская область
25,17862,13493,185,Приморский край
42,17568,13706,290,Кемеровская область
58,17273,12514,209,Пензенская область
5,17125,15361,832,Республика Дагестан
11,16293,11448,266,Республика Коми
14,16075,9727,190,Республика Саха (Якутия)
59,15755,10538,453,Пермский край
72,15249,9826,99,Тюменская область
70,14777,9459,134,Томская область
32,14752,10717,85,Брянская область
75,14444,11139,208,Забайкальский край
3,14130,11788,247,Республика Бурятия
43,14082,8155,180,Кировская область
71,13930,11758,449,Тульская область
57,13548,10514,169,Орловская область
40,13482,10348,93,Калужская область
47,13380,7798,117,Ленинградская область
31,13229,11625,63,Белгородская область
76,13188,11997,69,Ярославская область
37,13058,9346,194,Ивановская область
46,12533,9332,135,Курская область
62,12002,8658,70,Рязанская область
2,11981,11058,64,Республика Башкортостан
69,11639,6781,342,Тверская область
91,11584,7407,190,Республика Крым
30,11115,8076,199,Астраханская область
7,11106,7991,169,Кабардино-Балкарская Республика
68,11077,8860,65,Тамбовская область
33,10918,8161,277,Владимирская область
21,10688,9207,181,Республика Чувашия
9,10645,6483,34,Карачаево-Черкесская Республика
17,10584,9719,121,Республика Тыва
18,10491,9084,247,Удмуртская Республика
8,10200,7554,115,Республика Калмыкия
67,10129,6924,250,Смоленская область
60,9255,4955,70,Псковская область
48,9229,7411,82,Липецкая область
13,9160,7582,55,Республика Мордовия
4,9157,6624,20,Республика Алтай
65,9092,6119,4,Сахалинская область
16,9044,7979,117,Республика Татарстан
44,8912,5469,157,Костромская область
19,8876,6159,88,Республика Хакасия
10,8866,4925,66,Республика Карелия
53,8646,5514,89,Новгородская область
28,8542,6432,69,Амурская область
35,8439,6842,74,Вологодская область
39,8338,5376,105,Калининградская область
6,8113,6692,99,Республика Ингушетия
15,8035,5825,72,Республика Северная Осетия — Алания
45,6897,6026,108,Курганская область
12,6667,5535,73,Республика Марий Эл
1,6602,5351,58,Республика Адыгея
41,6478,4145,70,Камчатский край
49,4898,3697,46,Магаданская область
92,3306,2298,87,Севастополь
20,2982,2166,51,Чеченская Республика
79,2455,1308,40,Еврейская автономная область
83,550,216,0,Ненецкий автономный округ
87,277,238,3,Чукотский автономный округ
99,1858568,1388168,32032,Всего
